frame,time_sec,lane,vehicle_count,queue_length,density,count_change,category,congestion_ratio
200,6.67,traffic9,3,0,1.9873,1,LOW,0.0
205,6.83,traffic9,2,0,1.3734,1,LOW,0.0
210,7.0,traffic9,1,1,0.2299,1,LOW,1.0
215,7.17,traffic9,3,0,3.6459,2,LOW,0.0
220,7.33,traffic9,2,0,3.0395,1,LOW,0.0
225,7.5,traffic9,2,0,1.2868,0,LOW,0.0
230,7.67,traffic9,3,0,1.7073,1,LOW,0.0
235,7.83,traffic9,1,1,0.435,2,LOW,1.0
240,8.0,traffic9,3,0,10.1829,2,LOW,0.0
245,8.17,traffic9,1,1,8.3896,2,LOW,1.0
250,8.33,traffic9,1,1,7.8516,0,LOW,1.0
255,8.5,traffic9,4,0,11.3388,3,LOW,0.0
260,8.67,traffic9,3,0,10.3715,1,LOW,0.0
265,8.83,traffic9,2,0,7.1034,1,LOW,0.0
270,9.0,traffic9,1,1,6.2208,1,LOW,1.0
275,9.17,traffic9,2,0,6.7775,1,LOW,0.0
280,9.33,traffic9,3,2,11.7462,1,LOW,0.6667
285,9.5,traffic9,2,0,6.1331,1,LOW,0.0
290,9.67,traffic9,2,0,5.2609,0,LOW,0.0
295,9.83,traffic9,2,0,5.5902,0,LOW,0.0
300,10.0,traffic9,2,0,5.3936,0,LOW,0.0
305,10.17,traffic9,2,0,5.1007,0,LOW,0.0
310,10.33,traffic9,1,1,3.919,1,LOW,1.0
315,10.5,traffic9,1,1,3.8391,0,LOW,1.0
320,10.67,traffic9,2,0,4.7315,1,LOW,0.0
325,10.83,traffic9,2,0,4.7289,0,LOW,0.0
330,11.0,traffic9,3,0,4.7454,1,LOW,0.0
335,11.17,traffic9,1,1,3.5982,2,LOW,1.0
340,11.33,traffic9,1,1,3.4104,0,LOW,1.0
345,11.5,traffic9,2,0,4.4646,1,LOW,0.0
350,11.67,traffic9,1,1,3.2137,1,LOW,1.0
355,11.83,traffic9,1,1,3.0928,0,LOW,1.0
360,12.0,traffic9,1,1,2.9328,0,LOW,1.0
365,12.17,traffic9,2,0,3.7345,1,LOW,0.0
370,12.33,traffic9,1,1,2.6426,1,LOW,1.0
375,12.5,traffic9,1,1,2.5544,0,LOW,1.0
380,12.67,traffic9,1,1,2.4847,0,LOW,1.0
385,12.83,traffic9,1,1,2.3779,0,LOW,1.0
390,13.0,traffic9,2,0,3.7753,1,LOW,0.0
395,13.17,traffic9,1,1,2.2327,1,LOW,1.0
400,13.33,traffic9,1,1,2.1584,0,LOW,1.0
405,13.5,traffic9,3,0,2.6555,2,LOW,0.0
410,13.67,traffic9,3,0,3.4182,0,LOW,0.0
415,13.83,traffic9,2,0,2.3615,1,LOW,0.0
420,14.0,traffic9,1,1,1.9312,1,LOW,1.0
425,14.17,traffic9,3,0,2.5252,2,LOW,0.0
430,14.33,traffic9,2,0,2.7752,1,LOW,0.0
435,14.5,traffic9,4,0,7.2443,2,LOW,0.0
440,14.67,traffic9,2,0,5.4326,2,LOW,0.0
445,14.83,traffic9,3,0,3.3771,1,LOW,0.0
450,15.0,traffic9,4,0,6.0325,1,LOW,0.0
455,15.17,traffic9,4,0,5.6421,0,LOW,0.0
460,15.33,traffic9,4,0,6.2502,0,LOW,0.0
465,15.5,traffic9,3,0,2.7874,1,LOW,0.0
470,15.67,traffic9,4,0,4.6428,1,LOW,0.0
475,15.83,traffic9,5,2,7.3489,1,LOW,0.4
480,16.0,traffic9,3,0,4.0772,2,LOW,0.0
485,16.17,traffic9,6,2,5.2449,3,MEDIUM,0.3333
490,16.33,traffic9,5,0,7.6972,1,LOW,0.0
495,16.5,traffic9,2,0,4.9108,3,LOW,0.0
500,16.66,traffic9,6,0,8.0185,4,MEDIUM,0.0
505,16.83,traffic9,6,2,11.2974,0,MEDIUM,0.3333
510,17.0,traffic9,4,0,7.3001,2,LOW,0.0
515,17.16,traffic9,3,0,6.7082,1,LOW,0.0
520,17.33,traffic9,2,0,5.2549,1,LOW,0.0
525,17.5,traffic9,3,0,6.4024,1,LOW,0.0
530,17.66,traffic9,3,0,6.6166,0,LOW,0.0
535,17.83,traffic9,3,0,6.8038,0,LOW,0.0
540,18.0,traffic9,3,0,7.193,0,LOW,0.0
545,18.16,traffic9,3,0,7.039,0,LOW,0.0
550,18.33,traffic9,6,2,9.2384,3,MEDIUM,0.3333
555,18.5,traffic9,3,0,6.243,3,LOW,0.0
560,18.66,traffic9,4,0,6.9755,1,LOW,0.0
565,18.83,traffic9,2,0,4.7869,2,LOW,0.0
570,19.0,traffic9,2,0,4.4586,0,LOW,0.0
575,19.16,traffic9,4,0,5.6165,2,LOW,0.0
580,19.33,traffic9,4,0,4.8203,0,LOW,0.0
585,19.5,traffic9,4,0,5.5782,0,LOW,0.0
590,19.66,traffic9,6,0,5.9968,2,MEDIUM,0.0
595,19.83,traffic9,4,0,5.8437,2,LOW,0.0
600,20.0,traffic9,5,0,6.2362,1,LOW,0.0
605,20.16,traffic9,4,0,6.0199,1,LOW,0.0
610,20.33,traffic9,5,0,6.5426,1,LOW,0.0
615,20.5,traffic9,6,0,7.0052,1,MEDIUM,0.0
620,20.66,traffic9,6,0,6.3837,0,MEDIUM,0.0
625,20.83,traffic9,5,0,6.4586,1,LOW,0.0
630,21.0,traffic9,5,0,6.3015,0,LOW,0.0
635,21.16,traffic9,5,0,6.015,0,LOW,0.0
640,21.33,traffic9,5,0,5.6161,0,LOW,0.0
645,21.5,traffic9,5,0,5.3152,0,LOW,0.0
650,21.66,traffic9,6,0,5.6209,1,MEDIUM,0.0
655,21.83,traffic9,6,0,5.3871,0,MEDIUM,0.0
660,22.0,traffic9,7,0,5.9734,1,MEDIUM,0.0
665,22.16,traffic9,6,0,5.6692,1,MEDIUM,0.0
670,22.33,traffic9,5,0,4.9855,1,LOW,0.0
675,22.5,traffic9,6,2,6.3894,1,MEDIUM,0.3333
680,22.66,traffic9,6,0,6.3206,0,MEDIUM,0.0
685,22.83,traffic9,8,2,8.3164,2,MEDIUM,0.25
690,23.0,traffic9,6,0,6.2536,2,MEDIUM,0.0
695,23.16,traffic9,7,0,7.541,1,MEDIUM,0.0
700,23.33,traffic9,6,0,6.5645,1,MEDIUM,0.0
705,23.5,traffic9,6,0,6.2966,0,MEDIUM,0.0
710,23.66,traffic9,7,2,7.9027,1,MEDIUM,0.2857
715,23.83,traffic9,7,0,7.6554,0,MEDIUM,0.0
720,24.0,traffic9,8,0,7.934,1,MEDIUM,0.0
725,24.16,traffic9,7,0,7.4603,1,MEDIUM,0.0
730,24.33,traffic9,9,2,9.4103,2,MEDIUM,0.2222
735,24.5,traffic9,8,0,8.3834,1,MEDIUM,0.0
740,24.66,traffic9,7,0,7.9293,1,MEDIUM,0.0
745,24.83,traffic9,9,2,9.7817,2,MEDIUM,0.2222
750,25.0,traffic9,8,0,8.7678,1,MEDIUM,0.0
755,25.16,traffic9,8,0,8.7637,0,MEDIUM,0.0
760,25.33,traffic9,8,0,8.5226,0,MEDIUM,0.0
765,25.5,traffic9,8,0,8.5455,0,MEDIUM,0.0
770,25.66,traffic9,7,0,7.8962,1,MEDIUM,0.0
775,25.83,traffic9,8,0,8.1057,1,MEDIUM,0.0
780,26.0,traffic9,7,0,7.3764,1,MEDIUM,0.0
785,26.16,traffic9,10,0,8.3333,3,MEDIUM,0.0
790,26.33,traffic9,11,0,8.8877,1,MEDIUM,0.0
795,26.5,traffic9,9,0,8.3374,2,MEDIUM,0.0
800,26.66,traffic9,8,0,7.9114,1,MEDIUM,0.0
805,26.83,traffic9,9,0,8.0294,1,MEDIUM,0.0
810,27.0,traffic9,10,2,8.5296,1,MEDIUM,0.2
815,27.16,traffic9,7,0,6.5814,3,MEDIUM,0.0
820,27.33,traffic9,9,0,7.2939,2,MEDIUM,0.0
825,27.5,traffic9,9,2,7.552,0,MEDIUM,0.2222
830,27.66,traffic9,8,0,7.8098,1,MEDIUM,0.0
835,27.83,traffic9,8,0,7.8968,0,MEDIUM,0.0
840,28.0,traffic9,9,0,8.1639,1,MEDIUM,0.0
845,28.16,traffic9,10,0,8.8141,1,MEDIUM,0.0
850,28.33,traffic9,10,0,8.7388,0,MEDIUM,0.0
855,28.5,traffic9,10,0,8.0876,0,MEDIUM,0.0
860,28.66,traffic9,11,2,9.4297,1,MEDIUM,0.1818
865,28.83,traffic9,10,0,8.5324,1,MEDIUM,0.0
870,29.0,traffic9,8,0,7.7042,2,MEDIUM,0.0
875,29.16,traffic9,9,2,8.5163,1,MEDIUM,0.2222
880,29.33,traffic9,8,0,7.1798,1,MEDIUM,0.0
885,29.5,traffic9,9,0,7.7636,1,MEDIUM,0.0
890,29.66,traffic9,8,0,7.1828,1,MEDIUM,0.0
895,29.83,traffic9,7,0,6.6362,1,MEDIUM,0.0
900,30.0,traffic9,8,0,6.7225,1,MEDIUM,0.0
905,30.16,traffic9,7,0,6.0586,1,MEDIUM,0.0
910,30.33,traffic9,9,0,7.5223,2,MEDIUM,0.0
915,30.5,traffic9,9,0,7.4631,0,MEDIUM,0.0
920,30.66,traffic9,6,0,5.9352,3,MEDIUM,0.0
925,30.83,traffic9,7,0,6.7842,1,MEDIUM,0.0
930,31.0,traffic9,7,0,6.7624,0,MEDIUM,0.0
935,31.16,traffic9,9,0,7.2489,2,MEDIUM,0.0
940,31.33,traffic9,7,0,5.9414,2,MEDIUM,0.0
945,31.5,traffic9,8,0,6.0992,1,MEDIUM,0.0
950,31.66,traffic9,7,0,6.2149,1,MEDIUM,0.0
955,31.83,traffic9,6,0,6.3263,1,MEDIUM,0.0
960,32.0,traffic9,6,0,5.097,0,MEDIUM,0.0
965,32.16,traffic9,8,0,7.1885,2,MEDIUM,0.0
970,32.33,traffic9,7,0,6.5022,1,MEDIUM,0.0
975,32.5,traffic9,8,0,5.969,1,MEDIUM,0.0
980,32.66,traffic9,8,0,6.1222,0,MEDIUM,0.0
985,32.83,traffic9,9,0,7.6283,1,MEDIUM,0.0
990,33.0,traffic9,8,0,6.8224,1,MEDIUM,0.0
995,33.16,traffic9,7,0,6.179,1,MEDIUM,0.0
1000,33.33,traffic9,7,0,5.9708,0,MEDIUM,0.0
1005,33.5,traffic9,8,0,6.3859,1,MEDIUM,0.0
1010,33.66,traffic9,6,0,5.515,2,MEDIUM,0.0
1015,33.83,traffic9,8,0,6.9381,2,MEDIUM,0.0
1020,34.0,traffic9,7,0,6.6077,1,MEDIUM,0.0
1025,34.16,traffic9,7,0,6.5842,0,MEDIUM,0.0
1030,34.33,traffic9,6,0,3.8112,1,MEDIUM,0.0
1035,34.5,traffic9,7,0,6.2231,1,MEDIUM,0.0
1040,34.66,traffic9,8,0,6.4601,1,MEDIUM,0.0
1045,34.83,traffic9,7,0,6.5118,1,MEDIUM,0.0
1050,35.0,traffic9,6,0,5.9448,1,MEDIUM,0.0
1055,35.16,traffic9,6,0,4.3156,0,MEDIUM,0.0
1060,35.33,traffic9,6,0,4.6166,0,MEDIUM,0.0
1065,35.5,traffic9,7,0,5.2259,1,MEDIUM,0.0
1070,35.66,traffic9,7,0,5.2839,0,MEDIUM,0.0
1075,35.83,traffic9,6,0,4.8469,1,MEDIUM,0.0
1080,36.0,traffic9,5,0,4.4568,1,LOW,0.0
1085,36.16,traffic9,7,2,5.3951,2,MEDIUM,0.2857
1090,36.33,traffic9,5,0,4.2598,2,LOW,0.0
1095,36.5,traffic9,5,0,4.308,0,LOW,0.0
1100,36.66,traffic9,5,0,4.2977,0,LOW,0.0
1105,36.83,traffic9,5,0,4.3258,0,LOW,0.0
1110,37.0,traffic9,4,0,3.8709,1,LOW,0.0
1115,37.16,traffic9,5,0,4.4827,1,LOW,0.0
1120,37.33,traffic9,5,0,4.5041,0,LOW,0.0
1125,37.5,traffic9,5,0,4.5588,0,LOW,0.0
1130,37.66,traffic9,5,0,4.6715,0,LOW,0.0
1135,37.83,traffic9,5,0,4.6157,0,LOW,0.0
1140,38.0,traffic9,5,0,5.0837,0,LOW,0.0
1145,38.16,traffic9,5,0,4.8072,0,LOW,0.0
1150,38.33,traffic9,5,0,4.6965,0,LOW,0.0
1155,38.5,traffic9,5,0,4.7133,0,LOW,0.0
1160,38.66,traffic9,5,0,4.4705,0,LOW,0.0
1165,38.83,traffic9,5,0,4.2502,0,LOW,0.0
1170,39.0,traffic9,5,0,4.6722,0,LOW,0.0
1175,39.16,traffic9,6,0,4.8821,1,MEDIUM,0.0
1180,39.33,traffic9,6,0,5.0266,0,MEDIUM,0.0
1185,39.5,traffic9,6,0,4.8496,0,MEDIUM,0.0
1190,39.66,traffic9,5,0,4.2367,1,LOW,0.0
1195,39.83,traffic9,4,0,3.9835,1,LOW,0.0
1200,40.0,traffic9,4,0,3.959,0,LOW,0.0
1205,40.16,traffic9,4,0,3.5524,0,LOW,0.0
1210,40.33,traffic9,4,0,3.4416,0,LOW,0.0
1215,40.5,traffic9,5,0,3.6651,1,LOW,0.0
1220,40.66,traffic9,4,0,3.2492,1,LOW,0.0
1225,40.83,traffic9,5,0,3.3021,1,LOW,0.0
1230,41.0,traffic9,5,0,3.2088,0,LOW,0.0
1235,41.16,traffic9,5,0,3.2246,0,LOW,0.0
1240,41.33,traffic9,4,0,2.9625,1,LOW,0.0
1245,41.5,traffic9,5,0,3.2339,1,LOW,0.0
1250,41.66,traffic9,5,0,3.2382,0,LOW,0.0
1255,41.83,traffic9,5,0,3.1515,0,LOW,0.0
1260,42.0,traffic9,5,0,3.1252,0,LOW,0.0
1265,42.16,traffic9,4,0,2.4657,1,LOW,0.0
1270,42.33,traffic9,4,0,2.3554,0,LOW,0.0
1275,42.5,traffic9,3,0,2.1102,1,LOW,0.0
1280,42.66,traffic9,5,0,2.5518,2,LOW,0.0
1285,42.83,traffic9,4,0,2.4582,1,LOW,0.0
1290,43.0,traffic9,5,0,2.493,1,LOW,0.0
1295,43.16,traffic9,5,0,2.4589,0,LOW,0.0
1300,43.33,traffic9,5,0,2.3575,0,LOW,0.0
1305,43.5,traffic9,5,0,2.3096,0,LOW,0.0
1310,43.66,traffic9,5,0,2.8447,0,LOW,0.0
1315,43.83,traffic9,4,0,2.082,1,LOW,0.0
1320,44.0,traffic9,4,0,1.933,0,LOW,0.0
1325,44.16,traffic9,4,0,1.8594,0,LOW,0.0
1330,44.33,traffic9,4,0,1.8174,0,LOW,0.0
1335,44.5,traffic9,4,0,1.7325,0,LOW,0.0
1340,44.66,traffic9,5,0,2.2257,1,LOW,0.0
1345,44.83,traffic9,4,0,1.6258,1,LOW,0.0
1350,45.0,traffic9,4,0,1.6034,0,LOW,0.0
1355,45.16,traffic9,4,0,1.5679,0,LOW,0.0
1360,45.33,traffic9,5,0,1.8965,1,LOW,0.0
1365,45.5,traffic9,4,0,1.4086,1,LOW,0.0
1370,45.66,traffic9,4,0,1.404,0,LOW,0.0
1375,45.83,traffic9,6,0,2.3045,2,MEDIUM,0.0
1380,46.0,traffic9,5,0,1.8674,1,LOW,0.0
1385,46.16,traffic9,6,0,2.1703,1,MEDIUM,0.0
1390,46.33,traffic9,5,0,1.5294,1,LOW,0.0
1395,46.5,traffic9,6,0,1.8657,1,MEDIUM,0.0
1400,46.66,traffic9,4,0,1.4064,2,LOW,0.0
1405,46.83,traffic9,5,0,1.6211,1,LOW,0.0
1410,47.0,traffic9,5,0,1.8023,0,LOW,0.0
1415,47.16,traffic9,4,0,1.9516,1,LOW,0.0
1420,47.33,traffic9,4,0,2.0174,0,LOW,0.0
1425,47.5,traffic9,3,0,1.814,1,LOW,0.0
1430,47.66,traffic9,3,0,1.8672,0,LOW,0.0
1435,47.83,traffic9,3,0,2.0031,0,LOW,0.0
1440,48.0,traffic9,4,0,2.5691,1,LOW,0.0
1445,48.16,traffic9,2,0,2.494,2,LOW,0.0
1450,48.33,traffic9,3,0,2.8297,1,LOW,0.0
1455,48.5,traffic9,3,0,2.6866,0,LOW,0.0
1460,48.66,traffic9,3,0,2.6967,0,LOW,0.0
1465,48.83,traffic9,3,0,2.4232,0,LOW,0.0
1470,49.0,traffic9,3,0,2.3333,0,LOW,0.0
1475,49.16,traffic9,2,0,1.9351,1,LOW,0.0
1480,49.33,traffic9,2,0,1.0095,0,LOW,0.0
1485,49.5,traffic9,3,0,1.7629,1,LOW,0.0
1490,49.66,traffic9,2,0,1.4842,1,LOW,0.0
1495,49.83,traffic9,2,0,1.4046,0,LOW,0.0
1500,49.99,traffic9,3,0,1.4644,1,LOW,0.0
1505,50.16,traffic9,2,0,1.1083,1,LOW,0.0
1510,50.33,traffic9,1,1,0.4982,1,LOW,1.0
1515,50.49,traffic9,1,1,0.4754,0,LOW,1.0
1520,50.66,traffic9,1,1,0.4256,0,LOW,1.0
1525,50.83,traffic9,3,0,1.0484,2,LOW,0.0
1530,50.99,traffic9,1,1,0.4009,2,LOW,1.0
1535,51.16,traffic9,2,0,0.7315,1,LOW,0.0
1540,51.33,traffic9,1,1,0.3715,1,LOW,1.0
1545,51.49,traffic9,3,0,1.0721,2,LOW,0.0
1550,51.66,traffic9,1,1,0.3465,2,LOW,1.0
1555,51.83,traffic9,1,1,0.2977,0,LOW,1.0
1560,51.99,traffic9,1,1,0.327,0,LOW,1.0
1565,52.16,traffic9,2,0,0.7135,1,LOW,0.0
1570,52.33,traffic9,2,0,0.7108,0,LOW,0.0
1575,52.49,traffic9,1,1,0.2787,1,LOW,1.0
1580,52.66,traffic9,1,1,0.2331,0,LOW,1.0
1585,52.83,traffic9,3,2,0.9269,2,LOW,0.6667
1590,52.99,traffic9,0,0,0.0,3,LOW,0.0
1595,53.16,traffic9,1,1,0.2309,1,LOW,1.0
1600,53.33,traffic9,0,0,0.0,1,LOW,0.0
1605,53.49,traffic9,1,1,0.2507,1,LOW,1.0
1610,53.66,traffic9,1,1,0.3318,0,LOW,1.0
1615,53.83,traffic9,1,1,0.3775,0,LOW,1.0
1620,53.99,traffic9,1,1,0.4205,0,LOW,1.0
1625,54.16,traffic9,1,1,0.4074,0,LOW,1.0
1630,54.33,traffic9,1,1,0.414,0,LOW,1.0
1635,54.49,traffic9,0,0,0.0,1,LOW,0.0
1640,54.66,traffic9,1,1,0.3272,1,LOW,1.0
1645,54.83,traffic9,1,1,0.4733,0,LOW,1.0
1650,54.99,traffic9,1,1,0.511,0,LOW,1.0
1655,55.16,traffic9,0,0,0.0,1,LOW,0.0
1660,55.33,traffic9,1,1,0.5054,1,LOW,1.0
1665,55.49,traffic9,2,0,0.7932,1,LOW,0.0
1670,55.66,traffic9,2,0,0.9137,0,LOW,0.0
1675,55.83,traffic9,2,0,1.1084,0,LOW,0.0
1680,55.99,traffic9,2,0,1.1492,0,LOW,0.0
1685,56.16,traffic9,2,0,0.8746,0,LOW,0.0
1690,56.33,traffic9,1,1,1.0621,1,LOW,1.0
1695,56.49,traffic9,2,0,1.9365,1,LOW,0.0
1700,56.66,traffic9,2,0,2.213,0,LOW,0.0
1705,56.83,traffic9,0,0,0.0,2,LOW,0.0
1710,56.99,traffic9,2,0,2.8,2,LOW,0.0
1715,57.16,traffic9,3,0,3.341,1,LOW,0.0
1720,57.33,traffic9,2,0,2.9032,1,LOW,0.0
1725,57.49,traffic9,2,0,3.0246,0,LOW,0.0
1730,57.66,traffic9,2,0,0.9178,0,LOW,0.0
1735,57.83,traffic9,0,0,0.0,2,LOW,0.0
1740,57.99,traffic9,1,1,0.5084,1,LOW,1.0
1745,58.16,traffic9,3,0,2.2476,2,LOW,0.0
1750,58.33,traffic9,2,0,0.6963,1,LOW,0.0
1755,58.49,traffic9,1,1,0.5429,1,LOW,1.0
1760,58.66,traffic9,1,1,0.4317,0,LOW,1.0
1765,58.83,traffic9,1,1,0.4236,0,LOW,1.0
1770,58.99,traffic9,0,0,0.0,1,LOW,0.0
1775,59.16,traffic9,0,0,0.0,0,LOW,0.0
1780,59.33,traffic9,1,1,2.3206,1,LOW,1.0
1785,59.49,traffic9,1,1,2.4242,0,LOW,1.0
1790,59.66,traffic9,1,1,2.3738,0,LOW,1.0
1795,59.83,traffic9,1,1,2.1894,0,LOW,1.0
1800,59.99,traffic9,0,0,0.0,1,LOW,0.0
1805,60.16,traffic9,0,0,0.0,0,LOW,0.0
1810,60.33,traffic9,1,1,3.8542,1,LOW,1.0
1815,60.49,traffic9,0,0,0.0,1,LOW,0.0
1820,60.66,traffic9,2,0,5.0887,2,LOW,0.0
1825,60.83,traffic9,1,1,2.9537,1,LOW,1.0
1830,60.99,traffic9,3,0,4.0811,2,LOW,0.0
1835,61.16,traffic9,2,0,3.5003,1,LOW,0.0
1840,61.33,traffic9,3,0,4.0135,1,LOW,0.0
1845,61.49,traffic9,2,0,3.0608,1,LOW,0.0
1850,61.66,traffic9,3,0,3.8539,1,LOW,0.0
1855,61.83,traffic9,3,2,3.3552,0,LOW,0.6667
1860,61.99,traffic9,2,0,2.4706,1,LOW,0.0
1865,62.16,traffic9,3,0,4.2053,1,LOW,0.0
1870,62.33,traffic9,2,0,2.2946,1,LOW,0.0
1875,62.49,traffic9,3,0,2.2971,1,LOW,0.0
1880,62.66,traffic9,2,0,2.0765,1,LOW,0.0
1885,62.83,traffic9,3,0,4.5789,1,LOW,0.0
1890,62.99,traffic9,2,0,1.8245,1,LOW,0.0
1895,63.16,traffic9,3,0,4.7786,1,LOW,0.0
1900,63.33,traffic9,4,2,5.7838,1,LOW,0.5
1905,63.49,traffic9,3,0,4.7095,1,LOW,0.0
1910,63.66,traffic9,3,0,4.6425,0,LOW,0.0
1915,63.83,traffic9,2,0,3.9042,1,LOW,0.0
1920,63.99,traffic9,3,0,4.3482,1,LOW,0.0
1925,64.16,traffic9,3,0,4.1817,0,LOW,0.0
1930,64.33,traffic9,4,0,4.5361,1,LOW,0.0
1935,64.49,traffic9,4,0,4.5154,0,LOW,0.0
1940,64.66,traffic9,3,0,3.7962,1,LOW,0.0
1945,64.83,traffic9,3,0,3.5274,0,LOW,0.0
1950,64.99,traffic9,4,0,4.2039,1,LOW,0.0
1955,65.16,traffic9,3,0,3.8365,1,LOW,0.0
1960,65.33,traffic9,3,0,3.3606,0,LOW,0.0
1965,65.49,traffic9,3,0,3.1821,0,LOW,0.0
1970,65.66,traffic9,4,0,3.2563,1,LOW,0.0
1975,65.83,traffic9,3,0,2.565,1,LOW,0.0
1980,65.99,traffic9,3,0,2.5362,0,LOW,0.0
1985,66.16,traffic9,2,0,1.8144,1,LOW,0.0
1990,66.33,traffic9,2,0,1.6943,0,LOW,0.0
1995,66.49,traffic9,2,0,1.4869,0,LOW,0.0
2000,66.66,traffic9,2,0,1.4766,0,LOW,0.0
2005,66.83,traffic9,2,0,1.4941,0,LOW,0.0
2010,66.99,traffic9,3,0,1.5951,1,LOW,0.0
2015,67.16,traffic9,2,0,1.4951,1,LOW,0.0
2020,67.33,traffic9,2,0,1.457,0,LOW,0.0
2025,67.49,traffic9,2,0,1.4076,0,LOW,0.0
2030,67.66,traffic9,3,0,1.9364,1,LOW,0.0
2035,67.83,traffic9,4,0,2.4522,1,LOW,0.0
2040,67.99,traffic9,4,0,2.5303,0,LOW,0.0
2045,68.16,traffic9,6,0,3.1837,2,MEDIUM,0.0
2050,68.33,traffic9,5,0,3.663,1,LOW,0.0
2055,68.49,traffic9,3,0,3.325,2,LOW,0.0
2060,68.66,traffic9,3,0,3.5885,0,LOW,0.0
2065,68.83,traffic9,3,0,3.5459,0,LOW,0.0
2070,68.99,traffic9,3,0,3.3042,0,LOW,0.0
2075,69.16,traffic9,2,0,2.5274,1,LOW,0.0
2080,69.33,traffic9,3,0,2.8182,1,LOW,0.0
2085,69.49,traffic9,3,0,2.6726,0,LOW,0.0
2090,69.66,traffic9,3,0,2.6472,0,LOW,0.0
2095,69.83,traffic9,3,0,2.4639,0,LOW,0.0
2100,69.99,traffic9,2,0,1.6342,1,LOW,0.0
2105,70.16,traffic9,3,0,2.0402,1,LOW,0.0
2110,70.33,traffic9,4,0,2.2019,1,LOW,0.0
2115,70.49,traffic9,2,0,0.847,2,LOW,0.0
2120,70.66,traffic9,2,0,0.8103,0,LOW,0.0
2125,70.83,traffic9,2,0,0.8009,0,LOW,0.0
2130,70.99,traffic9,3,0,1.6128,1,LOW,0.0
2135,71.16,traffic9,3,0,1.5267,0,LOW,0.0
2140,71.33,traffic9,3,0,1.4819,0,LOW,0.0
2145,71.49,traffic9,3,0,1.4371,0,LOW,0.0
2150,71.66,traffic9,3,0,1.3188,0,LOW,0.0
2155,71.83,traffic9,3,0,1.2542,0,LOW,0.0
2160,71.99,traffic9,2,0,0.7285,1,LOW,0.0
2165,72.16,traffic9,2,0,0.7284,0,LOW,0.0
2170,72.33,traffic9,3,0,1.1616,1,LOW,0.0
2175,72.49,traffic9,2,0,0.6712,1,LOW,0.0
2180,72.66,traffic9,2,0,0.6597,0,LOW,0.0
2185,72.83,traffic9,2,0,0.6421,0,LOW,0.0
2190,72.99,traffic9,5,0,1.1164,3,LOW,0.0
2195,73.16,traffic9,3,0,0.724,2,LOW,0.0
2200,73.33,traffic9,3,0,0.8376,0,LOW,0.0
2205,73.49,traffic9,3,2,0.8986,0,LOW,0.6667
2210,73.66,traffic9,1,1,0.5628,2,LOW,1.0
2215,73.83,traffic9,2,0,0.7656,1,LOW,0.0
2220,73.99,traffic9,1,1,0.092,1,LOW,1.0
2225,74.16,traffic9,1,1,0.1104,0,LOW,1.0
