frame,time_sec,lane,vehicle_count,queue_length,density,count_change,category,congestion_ratio
620,20.66,traffic13,5,0,5.1983,0,LOW,0.0
625,20.83,traffic13,5,0,6.1272,0,LOW,0.0
630,21.0,traffic13,4,0,5.3974,1,LOW,0.0
635,21.16,traffic13,4,0,5.2301,0,LOW,0.0
640,21.33,traffic13,5,2,6.8072,1,LOW,0.4
645,21.5,traffic13,6,2,6.862,1,MEDIUM,0.3333
650,21.66,traffic13,6,2,6.5216,0,MEDIUM,0.3333
655,21.83,traffic13,5,0,4.4988,1,LOW,0.0
660,22.0,traffic13,5,0,4.456,0,LOW,0.0
665,22.16,traffic13,5,0,4.4764,0,LOW,0.0
670,22.33,traffic13,6,0,5.4596,1,MEDIUM,0.0
675,22.5,traffic13,5,0,4.6897,1,LOW,0.0
680,22.66,traffic13,5,0,4.8653,0,LOW,0.0
685,22.83,traffic13,5,0,5.0725,0,LOW,0.0
690,23.0,traffic13,6,2,6.1842,1,MEDIUM,0.3333
695,23.16,traffic13,5,0,5.3703,1,LOW,0.0
700,23.33,traffic13,6,0,5.6059,1,MEDIUM,0.0
705,23.5,traffic13,6,2,6.2402,0,MEDIUM,0.3333
710,23.66,traffic13,6,0,5.469,0,MEDIUM,0.0
715,23.83,traffic13,9,0,6.7282,3,MEDIUM,0.0
720,24.0,traffic13,8,0,6.1632,1,MEDIUM,0.0
725,24.16,traffic13,8,0,5.9008,0,MEDIUM,0.0
730,24.33,traffic13,7,0,5.7949,1,MEDIUM,0.0
735,24.5,traffic13,9,0,6.6983,2,MEDIUM,0.0
740,24.66,traffic13,9,2,7.4704,0,MEDIUM,0.2222
745,24.83,traffic13,8,0,7.0136,1,MEDIUM,0.0
750,25.0,traffic13,8,0,6.8762,0,MEDIUM,0.0
755,25.16,traffic13,9,2,7.7013,1,MEDIUM,0.2222
760,25.33,traffic13,8,0,6.844,1,MEDIUM,0.0
765,25.5,traffic13,8,0,6.766,0,MEDIUM,0.0
770,25.66,traffic13,8,0,6.6587,0,MEDIUM,0.0
775,25.83,traffic13,8,0,6.8191,0,MEDIUM,0.0
780,26.0,traffic13,8,0,7.0477,0,MEDIUM,0.0
785,26.16,traffic13,9,0,7.4744,1,MEDIUM,0.0
790,26.33,traffic13,9,0,7.5347,0,MEDIUM,0.0
795,26.5,traffic13,8,0,7.1484,1,MEDIUM,0.0
800,26.66,traffic13,9,2,8.2024,1,MEDIUM,0.2222
805,26.83,traffic13,8,2,7.2358,1,MEDIUM,0.25
810,27.0,traffic13,8,0,7.1819,0,MEDIUM,0.0
815,27.16,traffic13,7,0,6.4622,1,MEDIUM,0.0
820,27.33,traffic13,7,0,6.4524,0,MEDIUM,0.0
825,27.5,traffic13,8,0,7.2461,1,MEDIUM,0.0
830,27.66,traffic13,8,0,7.2944,0,MEDIUM,0.0
835,27.83,traffic13,8,0,7.1686,0,MEDIUM,0.0
840,28.0,traffic13,8,0,7.2574,0,MEDIUM,0.0
845,28.16,traffic13,7,0,6.2985,1,MEDIUM,0.0
850,28.33,traffic13,8,0,7.0682,1,MEDIUM,0.0
855,28.5,traffic13,9,0,7.1597,1,MEDIUM,0.0
860,28.66,traffic13,9,0,7.1256,0,MEDIUM,0.0
865,28.83,traffic13,7,0,6.0544,2,MEDIUM,0.0
870,29.0,traffic13,8,0,6.7995,1,MEDIUM,0.0
875,29.16,traffic13,7,0,6.025,1,MEDIUM,0.0
880,29.33,traffic13,8,0,6.5688,1,MEDIUM,0.0
885,29.5,traffic13,7,0,5.8007,1,MEDIUM,0.0
890,29.66,traffic13,6,0,4.818,1,MEDIUM,0.0
895,29.83,traffic13,6,0,4.7895,0,MEDIUM,0.0
900,30.0,traffic13,7,0,5.2668,1,MEDIUM,0.0
905,30.16,traffic13,7,0,5.3843,0,MEDIUM,0.0
910,30.33,traffic13,7,0,5.439,0,MEDIUM,0.0
915,30.5,traffic13,7,0,4.7314,0,MEDIUM,0.0
920,30.66,traffic13,7,0,4.67,0,MEDIUM,0.0
925,30.83,traffic13,8,0,5.9153,1,MEDIUM,0.0
930,31.0,traffic13,7,0,5.0309,1,MEDIUM,0.0
935,31.16,traffic13,7,0,4.6267,0,MEDIUM,0.0
940,31.33,traffic13,5,0,2.7355,2,LOW,0.0
945,31.5,traffic13,7,0,4.0926,2,MEDIUM,0.0
950,31.66,traffic13,6,0,4.1347,1,MEDIUM,0.0
955,31.83,traffic13,5,0,3.4418,1,LOW,0.0
960,32.0,traffic13,8,0,5.424,3,MEDIUM,0.0
965,32.16,traffic13,8,0,4.9509,0,MEDIUM,0.0
970,32.33,traffic13,7,0,5.2031,1,MEDIUM,0.0
975,32.5,traffic13,7,0,5.0501,0,MEDIUM,0.0
980,32.66,traffic13,7,0,4.8373,0,MEDIUM,0.0
985,32.83,traffic13,6,0,4.0827,1,MEDIUM,0.0
990,33.0,traffic13,8,0,4.5797,2,MEDIUM,0.0
995,33.16,traffic13,8,0,4.0003,0,MEDIUM,0.0
1000,33.33,traffic13,6,0,3.175,2,MEDIUM,0.0
1005,33.5,traffic13,7,0,3.3536,1,MEDIUM,0.0
1010,33.66,traffic13,5,0,2.7228,2,LOW,0.0
1015,33.83,traffic13,6,0,3.9854,1,MEDIUM,0.0
1020,34.0,traffic13,8,2,5.2806,2,MEDIUM,0.25
1025,34.16,traffic13,6,0,3.6653,2,MEDIUM,0.0
1030,34.33,traffic13,6,0,3.7967,0,MEDIUM,0.0
1035,34.5,traffic13,7,0,4.8508,1,MEDIUM,0.0
1040,34.66,traffic13,6,0,3.6277,1,MEDIUM,0.0
1045,34.83,traffic13,8,2,5.7853,2,MEDIUM,0.25
1050,35.0,traffic13,8,2,5.0407,0,MEDIUM,0.25
1055,35.16,traffic13,6,0,3.0945,2,MEDIUM,0.0
1060,35.33,traffic13,7,0,3.1944,1,MEDIUM,0.0
1065,35.5,traffic13,7,0,4.188,0,MEDIUM,0.0
1070,35.66,traffic13,7,0,4.0937,0,MEDIUM,0.0
1075,35.83,traffic13,7,0,4.1241,0,MEDIUM,0.0
1080,36.0,traffic13,7,0,4.0924,0,MEDIUM,0.0
1085,36.16,traffic13,7,2,3.6274,0,MEDIUM,0.2857
1090,36.33,traffic13,7,0,3.6897,0,MEDIUM,0.0
1095,36.5,traffic13,7,0,3.6756,0,MEDIUM,0.0
1100,36.66,traffic13,6,2,3.4192,1,MEDIUM,0.3333
1105,36.83,traffic13,7,2,3.7207,1,MEDIUM,0.2857
1110,37.0,traffic13,5,2,3.2717,2,LOW,0.4
1115,37.16,traffic13,7,2,3.5339,2,MEDIUM,0.2857
1120,37.33,traffic13,8,2,4.4907,1,MEDIUM,0.25
1125,37.5,traffic13,7,2,4.3647,1,MEDIUM,0.2857
1130,37.66,traffic13,8,3,4.7802,1,MEDIUM,0.375
1135,37.83,traffic13,8,3,4.4865,0,MEDIUM,0.375
1140,38.0,traffic13,7,2,4.8753,1,MEDIUM,0.2857
1145,38.16,traffic13,7,2,4.5186,0,MEDIUM,0.2857
1150,38.33,traffic13,6,2,4.3697,1,MEDIUM,0.3333
1155,38.5,traffic13,7,3,4.2657,1,MEDIUM,0.4286
1160,38.66,traffic13,6,2,4.197,1,MEDIUM,0.3333
1165,38.83,traffic13,8,3,4.4276,2,MEDIUM,0.375
1170,39.0,traffic13,7,2,4.6191,1,MEDIUM,0.2857
1175,39.16,traffic13,7,2,4.6929,0,MEDIUM,0.2857
1180,39.33,traffic13,6,2,4.531,1,MEDIUM,0.3333
1185,39.5,traffic13,6,2,4.4241,0,MEDIUM,0.3333
1190,39.66,traffic13,6,0,4.4798,0,MEDIUM,0.0
1195,39.83,traffic13,5,0,4.2533,1,LOW,0.0
1200,40.0,traffic13,5,0,4.0656,0,LOW,0.0
1205,40.16,traffic13,6,0,3.9261,1,MEDIUM,0.0
1210,40.33,traffic13,6,0,3.6837,0,MEDIUM,0.0
1215,40.5,traffic13,7,0,3.8691,1,MEDIUM,0.0
1220,40.66,traffic13,6,0,3.5607,1,MEDIUM,0.0
1225,40.83,traffic13,6,0,3.4643,0,MEDIUM,0.0
1230,41.0,traffic13,6,0,3.3187,0,MEDIUM,0.0
1235,41.16,traffic13,6,0,3.2283,0,MEDIUM,0.0
1240,41.33,traffic13,6,0,3.2067,0,MEDIUM,0.0
1245,41.5,traffic13,6,0,3.0551,0,MEDIUM,0.0
1250,41.66,traffic13,6,0,2.9373,0,MEDIUM,0.0
1255,41.83,traffic13,6,0,2.9263,0,MEDIUM,0.0
1260,42.0,traffic13,6,0,2.7752,0,MEDIUM,0.0
1265,42.16,traffic13,6,0,2.5966,0,MEDIUM,0.0
1270,42.33,traffic13,5,0,2.3851,1,LOW,0.0
1275,42.5,traffic13,6,0,2.4818,1,MEDIUM,0.0
1280,42.66,traffic13,6,2,2.3771,0,MEDIUM,0.3333
1285,42.83,traffic13,5,2,2.1648,1,LOW,0.4
1290,43.0,traffic13,5,2,2.0968,0,LOW,0.4
1295,43.16,traffic13,5,2,2.0126,0,LOW,0.4
1300,43.33,traffic13,4,0,1.8158,1,LOW,0.0
1305,43.5,traffic13,4,0,1.7451,0,LOW,0.0
1310,43.66,traffic13,5,0,2.2518,1,LOW,0.0
1315,43.83,traffic13,5,0,1.6854,0,LOW,0.0
1320,44.0,traffic13,4,0,1.384,1,LOW,0.0
1325,44.16,traffic13,3,0,1.2562,1,LOW,0.0
1330,44.33,traffic13,5,0,1.3731,2,LOW,0.0
1335,44.5,traffic13,5,0,1.3161,0,LOW,0.0
1340,44.66,traffic13,7,0,1.9039,2,MEDIUM,0.0
1345,44.83,traffic13,4,0,1.091,3,LOW,0.0
1350,45.0,traffic13,3,0,0.9513,1,LOW,0.0
1355,45.16,traffic13,4,0,1.0461,1,LOW,0.0
1360,45.33,traffic13,3,0,0.8203,1,LOW,0.0
1365,45.5,traffic13,5,0,1.292,2,LOW,0.0
1370,45.66,traffic13,3,0,0.7551,2,LOW,0.0
1375,45.83,traffic13,4,0,0.946,1,LOW,0.0
1380,46.0,traffic13,3,0,0.6688,1,LOW,0.0
1385,46.16,traffic13,4,0,1.07,1,LOW,0.0
1390,46.33,traffic13,4,0,1.026,0,LOW,0.0
1395,46.5,traffic13,5,0,1.5722,1,LOW,0.0
1400,46.66,traffic13,3,0,0.5355,2,LOW,0.0
1405,46.83,traffic13,5,0,0.8953,2,LOW,0.0
1410,47.0,traffic13,5,0,2.0539,0,LOW,0.0
1415,47.16,traffic13,5,2,1.9859,0,LOW,0.4
1420,47.33,traffic13,5,0,2.2215,0,LOW,0.0
1425,47.5,traffic13,5,0,2.2782,0,LOW,0.0
1430,47.66,traffic13,5,0,2.2691,0,LOW,0.0
1435,47.83,traffic13,5,0,2.301,0,LOW,0.0
1440,48.0,traffic13,6,2,2.357,1,MEDIUM,0.3333
1445,48.16,traffic13,6,3,3.1284,0,MEDIUM,0.5
1450,48.33,traffic13,5,2,3.0478,1,LOW,0.4
1455,48.5,traffic13,4,0,2.8197,1,LOW,0.0
1460,48.66,traffic13,5,2,2.7882,1,LOW,0.4
1465,48.83,traffic13,5,2,2.7246,0,LOW,0.4
1470,49.0,traffic13,5,2,2.4029,0,LOW,0.4
1475,49.16,traffic13,4,0,2.2226,1,LOW,0.0
1480,49.33,traffic13,3,0,1.9354,1,LOW,0.0
1485,49.5,traffic13,4,0,1.7721,1,LOW,0.0
1490,49.66,traffic13,3,0,1.4938,1,LOW,0.0
1495,49.83,traffic13,2,0,0.7114,1,LOW,0.0
1500,49.99,traffic13,4,0,1.5619,2,LOW,0.0
1505,50.16,traffic13,3,0,1.1914,1,LOW,0.0
1510,50.33,traffic13,3,0,1.2072,0,LOW,0.0
1515,50.49,traffic13,3,2,0.829,0,LOW,0.6667
1520,50.66,traffic13,4,2,1.3016,1,LOW,0.5
1525,50.83,traffic13,1,1,0.4297,3,LOW,1.0
1530,50.99,traffic13,3,0,1.0343,2,LOW,0.0
1535,51.16,traffic13,3,2,0.6383,0,LOW,0.6667
1540,51.33,traffic13,4,0,1.0331,1,LOW,0.0
1545,51.49,traffic13,4,2,0.9611,0,LOW,0.5
1550,51.66,traffic13,3,2,0.6354,1,LOW,0.6667
1555,51.83,traffic13,4,2,0.91,1,LOW,0.5
1560,51.99,traffic13,3,0,0.6677,1,LOW,0.0
1565,52.16,traffic13,3,0,0.7433,0,LOW,0.0
1570,52.33,traffic13,1,1,0.2953,2,LOW,1.0
1575,52.49,traffic13,3,0,0.6834,2,LOW,0.0
1580,52.66,traffic13,3,2,0.6237,0,LOW,0.6667
1585,52.83,traffic13,0,0,0.0,3,LOW,0.0
1590,52.99,traffic13,2,2,0.4204,2,LOW,1.0
1595,53.16,traffic13,2,2,0.4557,0,LOW,1.0
1600,53.33,traffic13,0,0,0.0,2,LOW,0.0
1605,53.49,traffic13,0,0,0.0,0,LOW,0.0
1610,53.66,traffic13,0,0,0.0,0,LOW,0.0
1615,53.83,traffic13,0,0,0.0,0,LOW,0.0
1620,53.99,traffic13,2,0,0.3806,2,LOW,0.0
1625,54.16,traffic13,1,1,0.1492,1,LOW,1.0
1630,54.33,traffic13,2,2,0.3026,1,LOW,1.0
1635,54.49,traffic13,1,1,0.098,1,LOW,1.0
1640,54.66,traffic13,1,1,0.1371,0,LOW,1.0
1645,54.83,traffic13,2,0,0.2089,1,LOW,0.0
1650,54.99,traffic13,2,0,0.2086,0,LOW,0.0
1655,55.16,traffic13,1,1,0.0832,1,LOW,1.0
1660,55.33,traffic13,2,0,0.2019,1,LOW,0.0
1665,55.49,traffic13,0,0,0.0,2,LOW,0.0
1670,55.66,traffic13,1,1,0.1036,1,LOW,1.0
1675,55.83,traffic13,1,1,0.1053,0,LOW,1.0
1680,55.99,traffic13,2,0,0.1951,1,LOW,0.0
1685,56.16,traffic13,1,1,0.0945,1,LOW,1.0
1690,56.33,traffic13,1,1,0.0828,0,LOW,1.0
1695,56.49,traffic13,2,0,0.1718,1,LOW,0.0
1700,56.66,traffic13,2,0,0.1637,0,LOW,0.0
1705,56.83,traffic13,1,1,0.0791,1,LOW,1.0
1710,56.99,traffic13,0,0,0.0,1,LOW,0.0
1715,57.16,traffic13,1,1,0.1262,1,LOW,1.0
1720,57.33,traffic13,2,0,1.0093,1,LOW,0.0
1725,57.49,traffic13,0,0,0.0,2,LOW,0.0
1730,57.66,traffic13,0,0,0.0,0,LOW,0.0
1735,57.83,traffic13,1,1,0.1664,1,LOW,1.0
1740,57.99,traffic13,0,0,0.0,1,LOW,0.0
1745,58.16,traffic13,0,0,0.0,0,LOW,0.0
1750,58.33,traffic13,0,0,0.0,0,LOW,0.0
1755,58.49,traffic13,2,0,4.265,2,LOW,0.0
1760,58.66,traffic13,0,0,0.0,2,LOW,0.0
1765,58.83,traffic13,2,0,2.3551,2,LOW,0.0
1770,58.99,traffic13,2,0,2.405,0,LOW,0.0
1775,59.16,traffic13,0,0,0.0,2,LOW,0.0
1780,59.33,traffic13,2,0,2.3438,2,LOW,0.0
1785,59.49,traffic13,0,0,0.0,2,LOW,0.0
1790,59.66,traffic13,0,0,0.0,0,LOW,0.0
1795,59.83,traffic13,2,0,2.2959,2,LOW,0.0
1800,59.99,traffic13,1,1,2.208,1,LOW,1.0
1805,60.16,traffic13,0,0,0.0,1,LOW,0.0
1810,60.33,traffic13,2,0,3.916,2,LOW,0.0
1815,60.49,traffic13,1,1,3.5364,1,LOW,1.0
1820,60.66,traffic13,2,0,4.7881,1,LOW,0.0
1825,60.83,traffic13,2,0,4.287,0,LOW,0.0
1830,60.99,traffic13,2,0,3.9592,0,LOW,0.0
1835,61.16,traffic13,2,0,3.5676,0,LOW,0.0
1840,61.33,traffic13,2,0,3.2588,0,LOW,0.0
1845,61.49,traffic13,2,0,3.0037,0,LOW,0.0
1850,61.66,traffic13,2,0,2.7709,0,LOW,0.0
1855,61.83,traffic13,2,0,2.6091,0,LOW,0.0
1860,61.99,traffic13,2,0,2.5277,0,LOW,0.0
1865,62.16,traffic13,3,0,2.4615,1,LOW,0.0
1870,62.33,traffic13,2,0,2.3367,1,LOW,0.0
1875,62.49,traffic13,2,0,2.2026,0,LOW,0.0
1880,62.66,traffic13,2,0,2.047,0,LOW,0.0
1885,62.83,traffic13,2,0,1.9985,0,LOW,0.0
1890,62.99,traffic13,2,0,1.8112,0,LOW,0.0
1895,63.16,traffic13,2,0,1.7009,0,LOW,0.0
1900,63.33,traffic13,2,0,1.6157,0,LOW,0.0
1905,63.49,traffic13,2,0,1.549,0,LOW,0.0
1910,63.66,traffic13,3,0,2.9634,1,LOW,0.0
1915,63.83,traffic13,3,0,3.5309,0,LOW,0.0
1920,63.99,traffic13,3,0,3.7612,0,LOW,0.0
1925,64.16,traffic13,3,0,3.9691,0,LOW,0.0
1930,64.33,traffic13,3,0,4.1207,0,LOW,0.0
1935,64.49,traffic13,3,0,3.997,0,LOW,0.0
1940,64.66,traffic13,3,0,3.9123,0,LOW,0.0
1945,64.83,traffic13,3,0,3.5827,0,LOW,0.0
1950,64.99,traffic13,2,0,3.2558,1,LOW,0.0
1955,65.16,traffic13,3,0,3.5756,1,LOW,0.0
1960,65.33,traffic13,3,0,3.2276,0,LOW,0.0
1965,65.49,traffic13,2,0,2.5493,1,LOW,0.0
1970,65.66,traffic13,2,0,2.3393,0,LOW,0.0
1975,65.83,traffic13,1,1,1.7544,1,LOW,1.0
1980,65.99,traffic13,2,0,1.7705,1,LOW,0.0
1985,66.16,traffic13,2,0,1.5348,0,LOW,0.0
1990,66.33,traffic13,1,1,1.09,1,LOW,1.0
1995,66.49,traffic13,3,0,1.456,2,LOW,0.0
2000,66.66,traffic13,2,0,1.0972,1,LOW,0.0
2005,66.83,traffic13,3,0,1.4562,1,LOW,0.0
2010,66.99,traffic13,2,0,1.0961,1,LOW,0.0
2015,67.16,traffic13,1,1,0.8717,1,LOW,1.0
2020,67.33,traffic13,1,1,0.834,0,LOW,1.0
2025,67.49,traffic13,1,1,0.7934,0,LOW,1.0
2030,67.66,traffic13,2,0,1.3675,1,LOW,0.0
2035,67.83,traffic13,1,1,0.748,1,LOW,1.0
2040,67.99,traffic13,1,1,0.6765,0,LOW,1.0
2045,68.16,traffic13,1,1,0.6594,0,LOW,1.0
2050,68.33,traffic13,1,1,0.62,0,LOW,1.0
2055,68.49,traffic13,2,0,0.6679,1,LOW,0.0
2060,68.66,traffic13,2,0,2.9857,0,LOW,0.0
2065,68.83,traffic13,2,0,3.0722,0,LOW,0.0
2070,68.99,traffic13,3,0,2.9366,1,LOW,0.0
2075,69.16,traffic13,3,0,2.663,0,LOW,0.0
2080,69.33,traffic13,2,0,2.315,1,LOW,0.0
2085,69.49,traffic13,3,0,2.3376,1,LOW,0.0
2090,69.66,traffic13,2,0,1.9769,1,LOW,0.0
2095,69.83,traffic13,2,0,1.7442,0,LOW,0.0
2100,69.99,traffic13,1,1,0.3304,1,LOW,1.0
2105,70.16,traffic13,2,0,1.4916,1,LOW,0.0
2110,70.33,traffic13,2,0,1.6839,0,LOW,0.0
2115,70.49,traffic13,1,1,0.2683,1,LOW,1.0
2120,70.66,traffic13,2,0,1.2211,1,LOW,0.0
2125,70.83,traffic13,2,0,1.14,0,LOW,0.0
2130,70.99,traffic13,2,0,1.022,0,LOW,0.0
2135,71.16,traffic13,1,1,0.202,1,LOW,1.0
2140,71.33,traffic13,2,0,0.9589,1,LOW,0.0
2145,71.49,traffic13,2,0,0.8915,0,LOW,0.0
2150,71.66,traffic13,2,0,0.8238,0,LOW,0.0
2155,71.83,traffic13,1,1,0.1673,1,LOW,1.0
2160,71.99,traffic13,2,0,0.7366,1,LOW,0.0
2165,72.16,traffic13,1,1,0.1482,1,LOW,1.0
2170,72.33,traffic13,2,0,0.6186,1,LOW,0.0
2175,72.49,traffic13,2,0,0.5997,0,LOW,0.0
2180,72.66,traffic13,2,0,0.5631,0,LOW,0.0
2185,72.83,traffic13,1,1,0.126,1,LOW,1.0
2190,72.99,traffic13,2,0,0.4674,1,LOW,0.0
2195,73.16,traffic13,3,0,0.4176,1,LOW,0.0
2200,73.33,traffic13,1,1,0.1115,2,LOW,1.0
2205,73.49,traffic13,3,0,0.5426,2,LOW,0.0
2210,73.66,traffic13,2,0,0.3771,1,LOW,0.0
2215,73.83,traffic13,2,0,0.3635,0,LOW,0.0
2220,73.99,traffic13,3,0,0.251,1,LOW,0.0
