frame,time_sec,lane,vehicle_count,queue_length,density,count_change,category,congestion_ratio
185,6.17,traffic11,6,0,1.1024,1,MEDIUM,0.0
190,6.33,traffic11,7,3,1.2172,1,MEDIUM,0.4286
195,6.5,traffic11,4,0,1.0241,3,LOW,0.0
200,6.67,traffic11,6,2,1.198,2,MEDIUM,0.3333
205,6.83,traffic11,7,3,1.2284,1,MEDIUM,0.4286
210,7.0,traffic11,5,0,1.1616,2,LOW,0.0
215,7.17,traffic11,6,0,1.236,1,MEDIUM,0.0
220,7.33,traffic11,6,0,1.169,0,MEDIUM,0.0
225,7.5,traffic11,7,3,1.2366,1,MEDIUM,0.4286
230,7.67,traffic11,5,0,1.008,2,LOW,0.0
235,7.83,traffic11,5,0,0.966,0,LOW,0.0
240,8.0,traffic11,5,0,0.9111,0,LOW,0.0
245,8.17,traffic11,4,0,0.6823,1,LOW,0.0
250,8.33,traffic11,3,0,0.6097,1,LOW,0.0
255,8.5,traffic11,3,0,0.5804,0,LOW,0.0
260,8.67,traffic11,6,2,0.7987,3,MEDIUM,0.3333
265,8.83,traffic11,4,0,0.6603,2,LOW,0.0
270,9.0,traffic11,4,0,0.8672,0,LOW,0.0
275,9.17,traffic11,4,0,0.6299,0,LOW,0.0
280,9.33,traffic11,5,0,0.7156,1,LOW,0.0
285,9.5,traffic11,5,2,0.6339,0,LOW,0.4
290,9.67,traffic11,4,0,0.644,1,LOW,0.0
295,9.83,traffic11,3,0,0.5772,1,LOW,0.0
300,10.0,traffic11,2,0,0.4959,1,LOW,0.0
305,10.17,traffic11,5,0,0.9944,3,LOW,0.0
310,10.33,traffic11,5,0,0.9774,0,LOW,0.0
315,10.5,traffic11,4,0,0.9091,1,LOW,0.0
320,10.67,traffic11,4,0,0.9393,0,LOW,0.0
325,10.83,traffic11,6,0,0.8146,2,MEDIUM,0.0
330,11.0,traffic11,4,0,0.6241,2,LOW,0.0
335,11.17,traffic11,2,0,0.3035,2,LOW,0.0
340,11.33,traffic11,2,0,0.5645,0,LOW,0.0
345,11.5,traffic11,6,0,0.9416,4,MEDIUM,0.0
350,11.67,traffic11,3,0,0.6287,3,LOW,0.0
355,11.83,traffic11,4,0,0.712,1,LOW,0.0
360,12.0,traffic11,4,0,0.6154,0,LOW,0.0
365,12.17,traffic11,5,0,1.3187,1,LOW,0.0
370,12.33,traffic11,5,0,0.6554,0,LOW,0.0
375,12.5,traffic11,6,0,1.0537,1,MEDIUM,0.0
380,12.67,traffic11,6,0,1.3337,0,MEDIUM,0.0
385,12.83,traffic11,5,0,1.2975,1,LOW,0.0
390,13.0,traffic11,7,2,1.4528,2,MEDIUM,0.2857
395,13.17,traffic11,7,2,1.4403,0,MEDIUM,0.2857
400,13.33,traffic11,6,0,1.106,1,MEDIUM,0.0
405,13.5,traffic11,5,0,1.1375,1,LOW,0.0
410,13.67,traffic11,7,0,1.5483,2,MEDIUM,0.0
415,13.83,traffic11,5,0,1.3414,2,LOW,0.0
420,14.0,traffic11,4,0,1.2526,1,LOW,0.0
425,14.17,traffic11,6,0,1.4699,2,MEDIUM,0.0
430,14.33,traffic11,6,0,1.0966,0,MEDIUM,0.0
435,14.5,traffic11,6,2,1.1204,0,MEDIUM,0.3333
440,14.67,traffic11,6,2,1.5439,0,MEDIUM,0.3333
445,14.83,traffic11,5,0,1.1243,1,LOW,0.0
450,15.0,traffic11,6,0,1.2116,1,MEDIUM,0.0
455,15.17,traffic11,5,0,1.1079,1,LOW,0.0
460,15.33,traffic11,7,0,1.5933,2,MEDIUM,0.0
465,15.5,traffic11,8,2,1.6375,1,MEDIUM,0.25
470,15.67,traffic11,5,0,1.5108,3,LOW,0.0
475,15.83,traffic11,6,3,0.8323,1,MEDIUM,0.5
480,16.0,traffic11,6,2,1.4371,0,MEDIUM,0.3333
485,16.17,traffic11,4,0,1.0766,2,LOW,0.0
490,16.33,traffic11,4,0,1.4001,0,LOW,0.0
495,16.5,traffic11,5,0,1.4722,1,LOW,0.0
500,16.67,traffic11,5,2,1.1913,0,LOW,0.4
505,16.83,traffic11,4,0,1.5337,1,LOW,0.0
510,17.0,traffic11,6,2,1.5572,2,MEDIUM,0.3333
515,17.17,traffic11,5,0,1.5369,1,LOW,0.0
520,17.33,traffic11,5,0,1.5829,0,LOW,0.0
525,17.5,traffic11,5,0,1.5078,0,LOW,0.0
530,17.67,traffic11,7,4,1.8276,2,MEDIUM,0.5714
535,17.83,traffic11,7,4,1.8696,0,MEDIUM,0.5714
540,18.0,traffic11,6,3,1.1276,1,MEDIUM,0.5
545,18.16,traffic11,6,2,1.7955,0,MEDIUM,0.3333
550,18.33,traffic11,4,0,1.0983,2,LOW,0.0
555,18.5,traffic11,5,0,1.523,1,LOW,0.0
560,18.66,traffic11,5,0,1.4862,0,LOW,0.0
565,18.83,traffic11,5,0,1.531,0,LOW,0.0
570,19.0,traffic11,5,2,0.8044,0,LOW,0.4
575,19.16,traffic11,6,0,1.0025,1,MEDIUM,0.0
580,19.33,traffic11,6,4,0.9153,0,MEDIUM,0.6667
585,19.5,traffic11,8,5,1.3201,2,MEDIUM,0.625
590,19.66,traffic11,8,2,1.2568,0,MEDIUM,0.25
595,19.83,traffic11,8,4,1.5827,0,MEDIUM,0.5
600,20.0,traffic11,5,0,0.8443,3,LOW,0.0
605,20.16,traffic11,6,2,0.9451,1,MEDIUM,0.3333
610,20.33,traffic11,8,3,1.0921,2,MEDIUM,0.375
615,20.5,traffic11,6,3,0.8654,2,MEDIUM,0.5
620,20.66,traffic11,4,0,0.7676,2,LOW,0.0
625,20.83,traffic11,7,0,1.3772,3,MEDIUM,0.0
630,21.0,traffic11,7,0,1.1162,0,MEDIUM,0.0
635,21.16,traffic11,9,2,1.4565,2,MEDIUM,0.2222
640,21.33,traffic11,10,4,1.7522,1,MEDIUM,0.4
645,21.5,traffic11,9,2,1.6116,1,MEDIUM,0.2222
650,21.66,traffic11,9,2,1.8098,0,MEDIUM,0.2222
655,21.83,traffic11,8,2,1.4424,1,MEDIUM,0.25
660,22.0,traffic11,6,0,1.278,2,MEDIUM,0.0
665,22.16,traffic11,7,2,1.7234,1,MEDIUM,0.2857
670,22.33,traffic11,8,2,1.7482,1,MEDIUM,0.25
675,22.5,traffic11,8,2,1.3702,0,MEDIUM,0.25
680,22.66,traffic11,7,0,1.3157,1,MEDIUM,0.0
685,22.83,traffic11,7,2,1.2932,0,MEDIUM,0.2857
690,23.0,traffic11,8,3,1.423,1,MEDIUM,0.375
695,23.16,traffic11,8,2,1.3357,0,MEDIUM,0.25
700,23.33,traffic11,9,4,1.5571,1,MEDIUM,0.4444
705,23.5,traffic11,10,7,1.3918,1,MEDIUM,0.7
710,23.66,traffic11,8,4,0.9902,2,MEDIUM,0.5
715,23.83,traffic11,7,2,1.2342,1,MEDIUM,0.2857
720,24.0,traffic11,8,4,1.3724,1,MEDIUM,0.5
725,24.16,traffic11,8,2,1.4287,0,MEDIUM,0.25
730,24.33,traffic11,6,0,1.2246,2,MEDIUM,0.0
735,24.5,traffic11,8,2,1.3719,2,MEDIUM,0.25
740,24.66,traffic11,11,3,1.521,3,MEDIUM,0.2727
745,24.83,traffic11,7,2,1.2623,4,MEDIUM,0.2857
750,25.0,traffic11,9,4,1.5023,2,MEDIUM,0.4444
755,25.16,traffic11,7,0,1.4032,2,MEDIUM,0.0
760,25.33,traffic11,10,2,1.5683,3,MEDIUM,0.2
765,25.5,traffic11,11,5,1.4992,1,MEDIUM,0.4545
770,25.66,traffic11,10,2,1.5436,1,MEDIUM,0.2
775,25.83,traffic11,7,0,1.317,3,MEDIUM,0.0
780,26.0,traffic11,7,2,0.9149,0,MEDIUM,0.2857
785,26.16,traffic11,5,0,1.1913,2,LOW,0.0
790,26.33,traffic11,8,0,1.3819,3,MEDIUM,0.0
795,26.5,traffic11,6,0,1.2212,2,MEDIUM,0.0
800,26.66,traffic11,7,2,1.4171,1,MEDIUM,0.2857
805,26.83,traffic11,7,3,1.4581,0,MEDIUM,0.4286
810,27.0,traffic11,9,3,1.5515,2,MEDIUM,0.3333
815,27.16,traffic11,7,0,1.5816,2,MEDIUM,0.0
820,27.33,traffic11,8,0,1.7845,1,MEDIUM,0.0
825,27.5,traffic11,5,0,1.2748,3,LOW,0.0
830,27.66,traffic11,7,0,1.4206,2,MEDIUM,0.0
835,27.83,traffic11,9,0,1.615,2,MEDIUM,0.0
840,28.0,traffic11,7,0,1.4723,2,MEDIUM,0.0
845,28.16,traffic11,6,0,1.1237,1,MEDIUM,0.0
850,28.33,traffic11,7,0,1.5682,1,MEDIUM,0.0
855,28.5,traffic11,9,2,1.6634,2,MEDIUM,0.2222
860,28.66,traffic11,7,2,1.0691,2,MEDIUM,0.2857
865,28.83,traffic11,9,3,1.6318,2,MEDIUM,0.3333
870,29.0,traffic11,9,2,1.685,0,MEDIUM,0.2222
875,29.16,traffic11,8,0,1.7772,1,MEDIUM,0.0
880,29.33,traffic11,8,0,1.8085,0,MEDIUM,0.0
885,29.5,traffic11,8,0,1.591,0,MEDIUM,0.0
890,29.66,traffic11,7,0,1.4782,1,MEDIUM,0.0
895,29.83,traffic11,9,3,1.5877,2,MEDIUM,0.3333
900,30.0,traffic11,7,0,1.5264,2,MEDIUM,0.0
905,30.16,traffic11,7,0,1.0696,0,MEDIUM,0.0
910,30.33,traffic11,12,6,1.6566,5,MEDIUM,0.5
915,30.5,traffic11,9,3,1.641,3,MEDIUM,0.3333
920,30.66,traffic11,9,5,1.4891,0,MEDIUM,0.5556
925,30.83,traffic11,9,3,1.5193,0,MEDIUM,0.3333
930,31.0,traffic11,9,2,1.5203,0,MEDIUM,0.2222
935,31.16,traffic11,11,7,1.5934,2,MEDIUM,0.6364
940,31.33,traffic11,7,0,1.4018,4,MEDIUM,0.0
945,31.5,traffic11,9,0,1.4886,2,MEDIUM,0.0
950,31.66,traffic11,9,3,1.5165,0,MEDIUM,0.3333
955,31.83,traffic11,11,5,1.5269,2,MEDIUM,0.4545
960,32.0,traffic11,13,3,1.8085,2,MEDIUM,0.2308
965,32.16,traffic11,13,4,1.854,0,MEDIUM,0.3077
970,32.33,traffic11,13,5,1.8115,0,MEDIUM,0.3846
975,32.5,traffic11,13,5,1.8267,0,MEDIUM,0.3846
980,32.66,traffic11,10,2,1.6694,3,MEDIUM,0.2
985,32.83,traffic11,11,3,1.7375,1,MEDIUM,0.2727
990,33.0,traffic11,9,0,1.6081,2,MEDIUM,0.0
995,33.16,traffic11,9,3,1.4862,0,MEDIUM,0.3333
1000,33.33,traffic11,10,2,1.5849,1,MEDIUM,0.2
1005,33.5,traffic11,10,2,1.6263,0,MEDIUM,0.2
1010,33.66,traffic11,11,3,1.6748,1,MEDIUM,0.2727
1015,33.83,traffic11,8,4,1.3162,3,MEDIUM,0.5
1020,34.0,traffic11,9,4,1.3099,1,MEDIUM,0.4444
1025,34.16,traffic11,9,2,1.4415,0,MEDIUM,0.2222
1030,34.33,traffic11,10,5,1.563,1,MEDIUM,0.5
1035,34.5,traffic11,11,7,1.748,1,MEDIUM,0.6364
1040,34.66,traffic11,6,0,1.3268,5,MEDIUM,0.0
1045,34.83,traffic11,6,0,1.2767,0,MEDIUM,0.0
1050,35.0,traffic11,7,0,1.4335,1,MEDIUM,0.0
1055,35.16,traffic11,8,4,1.4503,1,MEDIUM,0.5
1060,35.33,traffic11,7,2,1.3524,1,MEDIUM,0.2857
1065,35.5,traffic11,9,6,1.5764,2,MEDIUM,0.6667
1070,35.66,traffic11,8,4,1.4478,1,MEDIUM,0.5
1075,35.83,traffic11,10,7,1.5875,2,MEDIUM,0.7
1080,36.0,traffic11,10,4,1.5289,0,MEDIUM,0.4
1085,36.16,traffic11,11,6,1.3182,1,MEDIUM,0.5455
1090,36.33,traffic11,8,2,1.466,3,MEDIUM,0.25
1095,36.5,traffic11,6,0,1.3736,2,MEDIUM,0.0
1100,36.66,traffic11,5,0,1.2675,1,LOW,0.0
1105,36.83,traffic11,6,0,1.0142,1,MEDIUM,0.0
1110,37.0,traffic11,6,0,1.3349,0,MEDIUM,0.0
1115,37.16,traffic11,7,2,1.3506,1,MEDIUM,0.2857
1120,37.33,traffic11,7,0,1.4713,0,MEDIUM,0.0
1125,37.5,traffic11,8,2,1.5438,1,MEDIUM,0.25
1130,37.66,traffic11,7,2,1.4394,1,MEDIUM,0.2857
1135,37.83,traffic11,5,0,1.2029,2,LOW,0.0
1140,38.0,traffic11,6,2,1.3365,1,MEDIUM,0.3333
1145,38.16,traffic11,7,2,1.4101,1,MEDIUM,0.2857
1150,38.33,traffic11,7,0,1.4762,0,MEDIUM,0.0
1155,38.5,traffic11,7,0,1.0527,0,MEDIUM,0.0
1160,38.66,traffic11,8,0,1.5175,1,MEDIUM,0.0
1165,38.83,traffic11,9,4,2.0773,1,MEDIUM,0.4444
1170,39.0,traffic11,9,4,2.1363,0,MEDIUM,0.4444
1175,39.16,traffic11,8,2,1.6092,1,MEDIUM,0.25
1180,39.33,traffic11,9,2,1.6375,1,MEDIUM,0.2222
1185,39.5,traffic11,6,0,1.4782,3,MEDIUM,0.0
1190,39.66,traffic11,7,0,1.4793,1,MEDIUM,0.0
1195,39.83,traffic11,6,0,1.4349,1,MEDIUM,0.0
1200,40.0,traffic11,8,0,1.5297,2,MEDIUM,0.0
1205,40.16,traffic11,8,2,1.5447,0,MEDIUM,0.25
1210,40.33,traffic11,9,4,1.6068,1,MEDIUM,0.4444
1215,40.5,traffic11,7,0,1.5022,2,MEDIUM,0.0
1220,40.66,traffic11,8,0,1.572,1,MEDIUM,0.0
1225,40.83,traffic11,6,0,1.4414,2,MEDIUM,0.0
1230,41.0,traffic11,8,0,1.5056,2,MEDIUM,0.0
1235,41.16,traffic11,10,3,1.6108,2,MEDIUM,0.3
1240,41.33,traffic11,8,0,1.4739,2,MEDIUM,0.0
1245,41.5,traffic11,8,0,1.5486,0,MEDIUM,0.0
1250,41.66,traffic11,7,0,1.5252,1,MEDIUM,0.0
1255,41.83,traffic11,7,2,1.4071,0,MEDIUM,0.2857
1260,42.0,traffic11,10,4,1.6857,3,MEDIUM,0.4
1265,42.16,traffic11,8,0,1.5091,2,MEDIUM,0.0
1270,42.33,traffic11,9,2,1.5146,1,MEDIUM,0.2222
1275,42.5,traffic11,9,2,1.5048,0,MEDIUM,0.2222
1280,42.66,traffic11,9,4,1.6233,0,MEDIUM,0.4444
1285,42.83,traffic11,8,2,1.4839,1,MEDIUM,0.25
1290,43.0,traffic11,7,0,1.49,1,MEDIUM,0.0
1295,43.16,traffic11,8,0,1.5331,1,MEDIUM,0.0
1300,43.33,traffic11,9,0,1.4698,1,MEDIUM,0.0
1305,43.5,traffic11,11,0,1.6215,2,MEDIUM,0.0
1310,43.66,traffic11,9,0,1.4326,2,MEDIUM,0.0
1315,43.83,traffic11,8,0,1.3859,1,MEDIUM,0.0
1320,44.0,traffic11,9,0,1.3896,1,MEDIUM,0.0
1325,44.16,traffic11,9,2,1.6196,0,MEDIUM,0.2222
1330,44.33,traffic11,8,2,1.4574,1,MEDIUM,0.25
1335,44.5,traffic11,8,2,1.44,0,MEDIUM,0.25
1340,44.66,traffic11,7,2,1.3788,1,MEDIUM,0.2857
1345,44.83,traffic11,7,2,1.4407,0,MEDIUM,0.2857
1350,45.0,traffic11,8,0,1.4543,1,MEDIUM,0.0
1355,45.16,traffic11,9,0,1.5417,1,MEDIUM,0.0
1360,45.33,traffic11,8,0,1.4375,1,MEDIUM,0.0
1365,45.5,traffic11,8,0,1.5066,0,MEDIUM,0.0
1370,45.66,traffic11,7,0,1.3275,1,MEDIUM,0.0
1375,45.83,traffic11,4,0,0.7123,3,LOW,0.0
1380,46.0,traffic11,6,0,1.2918,2,MEDIUM,0.0
1385,46.16,traffic11,6,2,1.5777,0,MEDIUM,0.3333
1390,46.33,traffic11,5,0,1.1763,1,LOW,0.0
1395,46.5,traffic11,5,0,1.1406,0,LOW,0.0
1400,46.66,traffic11,8,0,1.3557,3,MEDIUM,0.0
1405,46.83,traffic11,9,2,1.3793,1,MEDIUM,0.2222
1410,47.0,traffic11,11,6,1.4468,2,MEDIUM,0.5455
1415,47.16,traffic11,9,4,1.4607,2,MEDIUM,0.4444
1420,47.33,traffic11,9,4,1.4696,0,MEDIUM,0.4444
1425,47.5,traffic11,8,4,1.4465,1,MEDIUM,0.5
1430,47.66,traffic11,8,4,1.4161,0,MEDIUM,0.5
1435,47.83,traffic11,8,4,1.3347,0,MEDIUM,0.5
1440,48.0,traffic11,9,4,1.4649,1,MEDIUM,0.4444
1445,48.16,traffic11,7,2,1.3471,2,MEDIUM,0.2857
1450,48.33,traffic11,7,2,1.3621,0,MEDIUM,0.2857
1455,48.5,traffic11,7,2,1.373,0,MEDIUM,0.2857
1460,48.66,traffic11,8,2,1.4236,1,MEDIUM,0.25
1465,48.83,traffic11,8,4,1.4552,0,MEDIUM,0.5
1470,49.0,traffic11,7,2,1.4489,1,MEDIUM,0.2857
1475,49.16,traffic11,8,2,1.4942,1,MEDIUM,0.25
1480,49.33,traffic11,8,2,1.4676,0,MEDIUM,0.25
1485,49.5,traffic11,8,2,1.4064,0,MEDIUM,0.25
1490,49.66,traffic11,7,2,1.3764,1,MEDIUM,0.2857
1495,49.83,traffic11,7,2,1.3025,0,MEDIUM,0.2857
1500,50.0,traffic11,7,4,1.2878,0,MEDIUM,0.5714
1505,50.16,traffic11,6,2,1.2443,1,MEDIUM,0.3333
1510,50.33,traffic11,7,2,1.2739,1,MEDIUM,0.2857
1515,50.5,traffic11,5,0,1.1553,2,LOW,0.0
1520,50.66,traffic11,7,3,1.2988,2,MEDIUM,0.4286
1525,50.83,traffic11,7,2,1.5619,0,MEDIUM,0.2857
1530,51.0,traffic11,6,0,1.1763,1,MEDIUM,0.0
1535,51.16,traffic11,5,0,1.2361,1,LOW,0.0
1540,51.33,traffic11,5,0,1.225,0,LOW,0.0
1545,51.5,traffic11,6,3,1.2834,1,MEDIUM,0.5
1550,51.66,traffic11,6,2,1.3682,0,MEDIUM,0.3333
1555,51.83,traffic11,7,3,1.3319,1,MEDIUM,0.4286
1560,52.0,traffic11,6,3,1.3437,1,MEDIUM,0.5
1565,52.16,traffic11,7,3,1.3377,1,MEDIUM,0.4286
1570,52.33,traffic11,6,3,1.2594,1,MEDIUM,0.5
1575,52.5,traffic11,6,3,1.2502,0,MEDIUM,0.5
1580,52.66,traffic11,6,3,1.3487,0,MEDIUM,0.5
1585,52.83,traffic11,7,3,1.3208,1,MEDIUM,0.4286
1590,53.0,traffic11,6,3,1.2161,1,MEDIUM,0.5
1595,53.16,traffic11,5,2,1.1505,1,LOW,0.4
1600,53.33,traffic11,4,0,1.0611,1,LOW,0.0
1605,53.49,traffic11,4,0,1.1271,0,LOW,0.0
1610,53.66,traffic11,5,0,1.2679,1,LOW,0.0
1615,53.83,traffic11,8,3,1.4727,3,MEDIUM,0.375
1620,53.99,traffic11,6,3,1.2787,2,MEDIUM,0.5
1625,54.16,traffic11,4,0,1.1239,2,LOW,0.0
1630,54.33,traffic11,6,3,1.2608,2,MEDIUM,0.5
1635,54.49,traffic11,4,0,1.1646,2,LOW,0.0
1640,54.66,traffic11,6,3,1.2907,2,MEDIUM,0.5
1645,54.83,traffic11,6,3,1.2632,0,MEDIUM,0.5
1650,54.99,traffic11,6,3,1.195,0,MEDIUM,0.5
1655,55.16,traffic11,7,3,1.2766,1,MEDIUM,0.4286
1660,55.33,traffic11,8,3,1.3118,1,MEDIUM,0.375
1665,55.49,traffic11,7,3,1.3237,1,MEDIUM,0.4286
1670,55.66,traffic11,6,3,1.2535,1,MEDIUM,0.5
1675,55.83,traffic11,6,3,1.2043,0,MEDIUM,0.5
1680,55.99,traffic11,6,0,1.1796,0,MEDIUM,0.0
1685,56.16,traffic11,7,3,1.2911,1,MEDIUM,0.4286
1690,56.33,traffic11,7,3,1.2848,0,MEDIUM,0.4286
1695,56.49,traffic11,7,3,1.2882,0,MEDIUM,0.4286
1700,56.66,traffic11,8,3,1.3164,1,MEDIUM,0.375
1705,56.83,traffic11,9,5,1.5209,1,MEDIUM,0.5556
1710,56.99,traffic11,7,3,1.3813,2,MEDIUM,0.4286
1715,57.16,traffic11,8,3,1.3312,1,MEDIUM,0.375
1720,57.33,traffic11,6,3,1.1466,2,MEDIUM,0.5
1725,57.49,traffic11,7,3,1.2247,1,MEDIUM,0.4286
1730,57.66,traffic11,8,3,1.8583,1,MEDIUM,0.375
1735,57.83,traffic11,8,2,1.8005,0,MEDIUM,0.25
1740,57.99,traffic11,9,3,1.8412,1,MEDIUM,0.3333
1745,58.16,traffic11,7,4,1.7509,2,MEDIUM,0.5714
1750,58.33,traffic11,6,2,1.6332,1,MEDIUM,0.3333
1755,58.49,traffic11,8,2,1.7088,2,MEDIUM,0.25
1760,58.66,traffic11,9,2,1.7224,1,MEDIUM,0.2222
1765,58.83,traffic11,7,2,1.1928,2,MEDIUM,0.2857
1770,58.99,traffic11,6,2,1.1827,1,MEDIUM,0.3333
1775,59.16,traffic11,7,2,1.3052,1,MEDIUM,0.2857
1780,59.33,traffic11,7,4,1.3493,0,MEDIUM,0.5714
1785,59.49,traffic11,7,2,1.3917,0,MEDIUM,0.2857
1790,59.66,traffic11,6,2,1.0358,1,MEDIUM,0.3333
1795,59.83,traffic11,6,2,1.3983,0,MEDIUM,0.3333
1800,59.99,traffic11,6,2,1.3549,0,MEDIUM,0.3333
1805,60.16,traffic11,6,2,1.3362,0,MEDIUM,0.3333
1810,60.33,traffic11,7,4,1.3749,1,MEDIUM,0.5714
1815,60.49,traffic11,7,2,1.4842,0,MEDIUM,0.2857
1820,60.66,traffic11,9,6,2.0735,2,MEDIUM,0.6667
1825,60.83,traffic11,7,2,1.5046,2,MEDIUM,0.2857
1830,60.99,traffic11,9,4,1.6246,2,MEDIUM,0.4444
1835,61.16,traffic11,9,4,1.3512,0,MEDIUM,0.4444
1840,61.33,traffic11,9,6,1.2759,0,MEDIUM,0.6667
1845,61.49,traffic11,7,2,1.3973,2,MEDIUM,0.2857
1850,61.66,traffic11,8,3,1.4391,1,MEDIUM,0.375
1855,61.83,traffic11,8,4,1.3984,0,MEDIUM,0.5
1860,61.99,traffic11,6,2,1.2697,2,MEDIUM,0.3333
1865,62.16,traffic11,6,2,0.8945,0,MEDIUM,0.3333
1870,62.33,traffic11,10,6,1.5705,4,MEDIUM,0.6
1875,62.49,traffic11,10,5,1.6015,0,MEDIUM,0.5
1880,62.66,traffic11,8,2,1.3306,2,MEDIUM,0.25
1885,62.83,traffic11,7,2,0.8815,1,MEDIUM,0.2857
1890,62.99,traffic11,9,2,1.4452,2,MEDIUM,0.2222
1895,63.16,traffic11,9,2,1.46,0,MEDIUM,0.2222
1900,63.33,traffic11,8,2,1.3795,1,MEDIUM,0.25
1905,63.49,traffic11,5,2,1.3106,3,LOW,0.4
1910,63.66,traffic11,6,2,1.3271,1,MEDIUM,0.3333
1915,63.83,traffic11,5,2,0.8758,1,LOW,0.4
1920,63.99,traffic11,5,2,1.241,0,LOW,0.4
1925,64.16,traffic11,4,2,0.8318,1,LOW,0.5
1930,64.33,traffic11,4,2,0.8334,0,LOW,0.5
1935,64.49,traffic11,7,5,1.3789,3,MEDIUM,0.7143
1940,64.66,traffic11,7,4,1.4362,0,MEDIUM,0.5714
1945,64.83,traffic11,7,5,1.3585,0,MEDIUM,0.7143
1950,64.99,traffic11,6,4,1.273,1,MEDIUM,0.6667
1955,65.16,traffic11,6,2,1.3389,0,MEDIUM,0.3333
1960,65.33,traffic11,6,0,1.3614,0,MEDIUM,0.0
1965,65.49,traffic11,6,0,0.9312,0,MEDIUM,0.0
1970,65.66,traffic11,5,0,0.9048,1,LOW,0.0
1975,65.83,traffic11,6,3,0.8982,1,MEDIUM,0.5
1980,65.99,traffic11,5,0,1.2633,1,LOW,0.0
1985,66.16,traffic11,5,0,1.2707,0,LOW,0.0
1990,66.33,traffic11,7,2,1.4334,2,MEDIUM,0.2857
1995,66.49,traffic11,7,4,1.4151,0,MEDIUM,0.5714
2000,66.66,traffic11,7,4,1.3721,0,MEDIUM,0.5714
2005,66.83,traffic11,5,0,1.3287,2,LOW,0.0
2010,66.99,traffic11,6,2,1.4074,1,MEDIUM,0.3333
2015,67.16,traffic11,6,2,1.3679,0,MEDIUM,0.3333
2020,67.33,traffic11,5,0,1.323,1,LOW,0.0
2025,67.49,traffic11,7,4,1.3859,2,MEDIUM,0.5714
2030,67.66,traffic11,6,2,1.3259,1,MEDIUM,0.3333
2035,67.83,traffic11,5,0,1.2767,1,LOW,0.0
2040,67.99,traffic11,5,0,1.2494,0,LOW,0.0
2045,68.16,traffic11,5,2,1.128,0,LOW,0.4
2050,68.33,traffic11,4,0,1.1233,1,LOW,0.0
2055,68.49,traffic11,5,2,1.1891,1,LOW,0.4
2060,68.66,traffic11,5,2,1.1251,0,LOW,0.4
2065,68.83,traffic11,3,0,0.6887,2,LOW,0.0
2070,68.99,traffic11,4,0,0.7655,1,LOW,0.0
2075,69.16,traffic11,4,0,1.1105,0,LOW,0.0
2080,69.33,traffic11,6,0,1.2527,2,MEDIUM,0.0
2085,69.49,traffic11,6,3,1.2321,0,MEDIUM,0.5
2090,69.66,traffic11,7,0,1.336,1,MEDIUM,0.0
2095,69.83,traffic11,7,0,1.3203,0,MEDIUM,0.0
2100,69.99,traffic11,7,0,1.3482,0,MEDIUM,0.0
