frame,time_sec,lane,vehicle_count,queue_length,density,count_change,category,congestion_ratio
585,19.5,traffic10,2,0,0.2459,1,LOW,0.0
590,19.66,traffic10,4,2,0.5104,2,LOW,0.5
595,19.83,traffic10,1,1,0.1361,3,LOW,1.0
600,20.0,traffic10,0,0,0.0,1,LOW,0.0
605,20.16,traffic10,0,0,0.0,0,LOW,0.0
610,20.33,traffic10,1,1,0.151,1,LOW,1.0
615,20.5,traffic10,1,1,0.0785,0,LOW,1.0
620,20.66,traffic10,2,0,0.1624,1,LOW,0.0
625,20.83,traffic10,0,0,0.0,2,LOW,0.0
630,21.0,traffic10,1,1,0.1034,1,LOW,1.0
635,21.16,traffic10,1,1,0.0749,0,LOW,1.0
640,21.33,traffic10,1,1,0.0755,0,LOW,1.0
645,21.5,traffic10,1,1,0.0869,0,LOW,1.0
650,21.66,traffic10,3,0,0.2436,2,LOW,0.0
655,21.83,traffic10,1,1,0.0785,2,LOW,1.0
660,22.0,traffic10,0,0,0.0,1,LOW,0.0
665,22.16,traffic10,0,0,0.0,0,LOW,0.0
670,22.33,traffic10,0,0,0.0,0,LOW,0.0
675,22.5,traffic10,0,0,0.0,0,LOW,0.0
680,22.66,traffic10,0,0,0.0,0,LOW,0.0
685,22.83,traffic10,0,0,0.0,0,LOW,0.0
690,23.0,traffic10,0,0,0.0,0,LOW,0.0
695,23.16,traffic10,0,0,0.0,0,LOW,0.0
700,23.33,traffic10,0,0,0.0,0,LOW,0.0
705,23.5,traffic10,0,0,0.0,0,LOW,0.0
710,23.66,traffic10,0,0,0.0,0,LOW,0.0
715,23.83,traffic10,0,0,0.0,0,LOW,0.0
720,24.0,traffic10,1,1,0.054,1,LOW,1.0
725,24.16,traffic10,0,0,0.0,1,LOW,0.0
730,24.33,traffic10,0,0,0.0,0,LOW,0.0
735,24.5,traffic10,0,0,0.0,0,LOW,0.0
740,24.66,traffic10,0,0,0.0,0,LOW,0.0
745,24.83,traffic10,0,0,0.0,0,LOW,0.0
750,25.0,traffic10,0,0,0.0,0,LOW,0.0
755,25.16,traffic10,0,0,0.0,0,LOW,0.0
760,25.33,traffic10,0,0,0.0,0,LOW,0.0
765,25.5,traffic10,0,0,0.0,0,LOW,0.0
770,25.66,traffic10,0,0,0.0,0,LOW,0.0
775,25.83,traffic10,0,0,0.0,0,LOW,0.0
780,26.0,traffic10,0,0,0.0,0,LOW,0.0
785,26.16,traffic10,0,0,0.0,0,LOW,0.0
790,26.33,traffic10,0,0,0.0,0,LOW,0.0
795,26.5,traffic10,0,0,0.0,0,LOW,0.0
800,26.66,traffic10,0,0,0.0,0,LOW,0.0
805,26.83,traffic10,0,0,0.0,0,LOW,0.0
810,27.0,traffic10,1,1,1.2006,1,LOW,1.0
815,27.16,traffic10,2,0,1.0351,1,LOW,0.0
820,27.33,traffic10,0,0,0.0,2,LOW,0.0
825,27.5,traffic10,0,0,0.0,0,LOW,0.0
830,27.66,traffic10,0,0,0.0,0,LOW,0.0
835,27.83,traffic10,2,0,0.3011,2,LOW,0.0
840,28.0,traffic10,0,0,0.0,2,LOW,0.0
845,28.16,traffic10,2,0,0.3557,2,LOW,0.0
850,28.33,traffic10,0,0,0.0,2,LOW,0.0
855,28.5,traffic10,0,0,0.0,0,LOW,0.0
860,28.66,traffic10,1,1,0.1679,1,LOW,1.0
865,28.83,traffic10,1,1,0.1702,0,LOW,1.0
870,29.0,traffic10,1,1,0.1694,0,LOW,1.0
875,29.16,traffic10,1,1,0.2488,0,LOW,1.0
880,29.33,traffic10,1,1,0.1892,0,LOW,1.0
885,29.5,traffic10,0,0,0.0,1,LOW,0.0
890,29.66,traffic10,0,0,0.0,0,LOW,0.0
895,29.83,traffic10,0,0,0.0,0,LOW,0.0
900,30.0,traffic10,1,1,0.2189,1,LOW,1.0
905,30.16,traffic10,0,0,0.0,1,LOW,0.0
910,30.33,traffic10,0,0,0.0,0,LOW,0.0
915,30.5,traffic10,2,0,0.3124,2,LOW,0.0
920,30.66,traffic10,3,0,0.4514,1,LOW,0.0
925,30.83,traffic10,2,0,0.4863,1,LOW,0.0
930,31.0,traffic10,2,0,0.5813,0,LOW,0.0
935,31.16,traffic10,1,1,0.1615,1,LOW,1.0
940,31.33,traffic10,1,1,0.1705,0,LOW,1.0
945,31.5,traffic10,2,0,1.3432,1,LOW,0.0
950,31.66,traffic10,2,0,0.8994,0,LOW,0.0
955,31.83,traffic10,2,0,1.1091,0,LOW,0.0
960,32.0,traffic10,2,0,1.006,0,LOW,0.0
965,32.16,traffic10,2,0,1.1474,0,LOW,0.0
970,32.33,traffic10,2,0,0.3299,0,LOW,0.0
975,32.5,traffic10,1,1,0.216,1,LOW,1.0
980,32.66,traffic10,2,0,0.2993,1,LOW,0.0
985,32.83,traffic10,2,0,1.3575,0,LOW,0.0
990,33.0,traffic10,2,0,0.4023,0,LOW,0.0
995,33.16,traffic10,2,0,0.3912,0,LOW,0.0
1000,33.33,traffic10,1,1,0.2303,1,LOW,1.0
1005,33.5,traffic10,4,0,1.8832,3,LOW,0.0
1010,33.66,traffic10,5,0,3.1228,1,LOW,0.0
1015,33.83,traffic10,5,0,4.3821,0,LOW,0.0
1020,34.0,traffic10,3,0,0.793,2,LOW,0.0
1025,34.16,traffic10,4,0,3.7007,1,LOW,0.0
1030,34.33,traffic10,3,0,0.6859,1,LOW,0.0
1035,34.5,traffic10,2,0,0.5793,1,LOW,0.0
1040,34.66,traffic10,3,0,3.1611,1,LOW,0.0
1045,34.83,traffic10,2,0,0.6504,1,LOW,0.0
1050,35.0,traffic10,3,0,3.6024,1,LOW,0.0
1055,35.16,traffic10,3,0,3.823,0,LOW,0.0
1060,35.33,traffic10,3,0,3.7266,0,LOW,0.0
1065,35.5,traffic10,3,0,4.4887,0,LOW,0.0
1070,35.66,traffic10,2,0,0.7829,1,LOW,0.0
1075,35.83,traffic10,2,0,0.8722,0,LOW,0.0
1080,36.0,traffic10,3,0,1.2624,1,LOW,0.0
1085,36.16,traffic10,2,0,0.9797,1,LOW,0.0
1090,36.33,traffic10,5,2,2.3628,3,LOW,0.4
1095,36.5,traffic10,4,0,2.4255,1,LOW,0.0
1100,36.66,traffic10,4,0,2.4549,0,LOW,0.0
1105,36.83,traffic10,3,0,1.8536,1,LOW,0.0
1110,37.0,traffic10,4,0,2.5212,1,LOW,0.0
1115,37.16,traffic10,4,0,2.2531,0,LOW,0.0
1120,37.33,traffic10,2,0,1.3474,2,LOW,0.0
1125,37.5,traffic10,3,0,2.3968,1,LOW,0.0
1130,37.66,traffic10,3,0,2.3362,0,LOW,0.0
1135,37.83,traffic10,3,0,2.5044,0,LOW,0.0
1140,38.0,traffic10,2,0,1.5701,1,LOW,0.0
1145,38.16,traffic10,3,0,2.6203,1,LOW,0.0
1150,38.33,traffic10,3,0,2.5419,0,LOW,0.0
1155,38.5,traffic10,3,0,2.4758,0,LOW,0.0
1160,38.66,traffic10,3,0,1.9791,0,LOW,0.0
1165,38.83,traffic10,2,0,1.1449,1,LOW,0.0
1170,39.0,traffic10,3,0,1.962,1,LOW,0.0
1175,39.16,traffic10,1,1,0.5778,2,LOW,1.0
1180,39.33,traffic10,3,0,1.6394,2,LOW,0.0
1185,39.5,traffic10,5,0,2.2367,2,LOW,0.0
1190,39.66,traffic10,2,0,0.7414,3,LOW,0.0
1195,39.83,traffic10,4,0,1.8692,2,LOW,0.0
1200,40.0,traffic10,3,0,1.661,1,LOW,0.0
1205,40.16,traffic10,1,1,0.5126,2,LOW,1.0
1210,40.33,traffic10,1,1,0.5262,0,LOW,1.0
1215,40.5,traffic10,1,1,0.5821,0,LOW,1.0
1220,40.66,traffic10,3,0,1.0659,2,LOW,0.0
1225,40.83,traffic10,1,1,0.5654,2,LOW,1.0
1230,41.0,traffic10,3,0,1.9845,2,LOW,0.0
1235,41.16,traffic10,1,1,0.5887,2,LOW,1.0
1240,41.33,traffic10,1,1,0.504,0,LOW,1.0
1245,41.5,traffic10,2,0,1.6525,1,LOW,0.0
1250,41.66,traffic10,2,0,1.5596,0,LOW,0.0
1255,41.83,traffic10,3,0,1.7191,1,LOW,0.0
1260,42.0,traffic10,2,0,0.8374,1,LOW,0.0
1265,42.16,traffic10,4,0,2.1045,2,LOW,0.0
1270,42.33,traffic10,4,0,2.1326,0,LOW,0.0
1275,42.5,traffic10,4,0,2.4061,0,LOW,0.0
1280,42.66,traffic10,5,0,2.6343,1,LOW,0.0
1285,42.83,traffic10,3,0,1.8701,2,LOW,0.0
1290,43.0,traffic10,4,0,2.3749,1,LOW,0.0
1295,43.16,traffic10,5,0,2.1789,1,LOW,0.0
1300,43.33,traffic10,4,0,2.0148,1,LOW,0.0
1305,43.5,traffic10,7,0,3.2704,3,MEDIUM,0.0
1310,43.66,traffic10,4,0,1.7334,3,LOW,0.0
1315,43.83,traffic10,4,0,2.5644,0,LOW,0.0
1320,44.0,traffic10,8,0,3.3608,4,MEDIUM,0.0
1325,44.16,traffic10,6,0,2.0066,2,MEDIUM,0.0
1330,44.33,traffic10,6,0,2.9438,0,MEDIUM,0.0
1335,44.5,traffic10,7,2,3.2464,1,MEDIUM,0.2857
1340,44.66,traffic10,8,0,3.3858,1,MEDIUM,0.0
1345,44.83,traffic10,5,0,2.2996,3,LOW,0.0
1350,45.0,traffic10,3,0,2.1461,2,LOW,0.0
1355,45.16,traffic10,3,0,2.2237,0,LOW,0.0
1360,45.33,traffic10,4,0,2.6722,1,LOW,0.0
1365,45.5,traffic10,6,0,3.1918,2,MEDIUM,0.0
1370,45.66,traffic10,5,0,2.3918,1,LOW,0.0
1375,45.83,traffic10,7,0,3.0143,2,MEDIUM,0.0
1380,46.0,traffic10,6,0,2.9122,1,MEDIUM,0.0
1385,46.16,traffic10,4,0,2.5172,2,LOW,0.0
1390,46.33,traffic10,5,0,2.4553,1,LOW,0.0
1395,46.5,traffic10,3,0,2.0399,2,LOW,0.0
1400,46.66,traffic10,6,2,3.1632,3,MEDIUM,0.3333
1405,46.83,traffic10,4,0,2.6236,2,LOW,0.0
1410,47.0,traffic10,4,0,2.5596,0,LOW,0.0
1415,47.16,traffic10,4,0,2.2503,0,LOW,0.0
1420,47.33,traffic10,4,0,2.4813,0,LOW,0.0
1425,47.5,traffic10,3,0,1.2037,1,LOW,0.0
1430,47.66,traffic10,4,0,1.8649,1,LOW,0.0
1435,47.83,traffic10,3,0,1.6368,1,LOW,0.0
1440,48.0,traffic10,3,0,2.0066,0,LOW,0.0
1445,48.16,traffic10,2,0,1.797,1,LOW,0.0
1450,48.33,traffic10,1,1,0.5396,1,LOW,1.0
1455,48.5,traffic10,2,0,1.4705,1,LOW,0.0
1460,48.66,traffic10,6,0,1.7989,4,MEDIUM,0.0
1465,48.83,traffic10,2,0,0.9154,4,LOW,0.0
1470,49.0,traffic10,6,0,1.8542,4,MEDIUM,0.0
1475,49.16,traffic10,4,0,1.5299,2,LOW,0.0
1480,49.33,traffic10,4,0,1.4941,0,LOW,0.0
1485,49.49,traffic10,3,0,1.2822,1,LOW,0.0
1490,49.66,traffic10,4,0,1.5797,1,LOW,0.0
1495,49.83,traffic10,4,0,1.4872,0,LOW,0.0
1500,49.99,traffic10,3,0,1.2378,1,LOW,0.0
1505,50.16,traffic10,3,0,1.3556,0,LOW,0.0
1510,50.33,traffic10,4,0,2.2996,1,LOW,0.0
1515,50.49,traffic10,4,0,2.2723,0,LOW,0.0
1520,50.66,traffic10,3,0,1.3337,1,LOW,0.0
1525,50.83,traffic10,4,0,1.6516,1,LOW,0.0
1530,50.99,traffic10,5,0,2.8798,1,LOW,0.0
1535,51.16,traffic10,6,0,4.2557,1,MEDIUM,0.0
1540,51.33,traffic10,4,0,2.7817,2,LOW,0.0
1545,51.49,traffic10,5,0,2.0825,1,LOW,0.0
1550,51.66,traffic10,5,0,2.7173,0,LOW,0.0
1555,51.83,traffic10,4,0,1.7718,1,LOW,0.0
1560,51.99,traffic10,2,0,1.2702,2,LOW,0.0
1565,52.16,traffic10,1,1,0.6129,1,LOW,1.0
1570,52.33,traffic10,2,0,0.9048,1,LOW,0.0
1575,52.49,traffic10,2,0,1.8465,0,LOW,0.0
1580,52.66,traffic10,2,0,0.795,0,LOW,0.0
1585,52.83,traffic10,3,0,2.0054,1,LOW,0.0
1590,52.99,traffic10,3,0,1.9769,0,LOW,0.0
1595,53.16,traffic10,4,0,2.2017,1,LOW,0.0
1600,53.33,traffic10,2,0,0.9003,2,LOW,0.0
1605,53.49,traffic10,2,0,0.8284,0,LOW,0.0
1610,53.66,traffic10,3,0,1.126,1,LOW,0.0
1615,53.83,traffic10,4,0,1.315,1,LOW,0.0
1620,53.99,traffic10,3,0,0.5679,1,LOW,0.0
1625,54.16,traffic10,4,0,1.7281,1,LOW,0.0
1630,54.33,traffic10,3,0,1.1617,1,LOW,0.0
1635,54.49,traffic10,4,0,1.3482,1,LOW,0.0
1640,54.66,traffic10,4,0,1.2673,0,LOW,0.0
1645,54.83,traffic10,6,0,2.3005,2,MEDIUM,0.0
1650,54.99,traffic10,5,0,1.816,1,LOW,0.0
1655,55.16,traffic10,4,0,1.8695,1,LOW,0.0
1660,55.33,traffic10,4,0,1.6175,0,LOW,0.0
1665,55.49,traffic10,4,0,1.955,0,LOW,0.0
1670,55.66,traffic10,4,0,1.3308,0,LOW,0.0
1675,55.83,traffic10,3,0,1.2664,1,LOW,0.0
1680,55.99,traffic10,2,0,0.6886,1,LOW,0.0
1685,56.16,traffic10,4,0,1.3943,2,LOW,0.0
1690,56.33,traffic10,3,0,0.9493,1,LOW,0.0
1695,56.49,traffic10,2,0,0.3575,1,LOW,0.0
1700,56.66,traffic10,3,0,1.6409,1,LOW,0.0
1705,56.83,traffic10,4,0,1.2101,1,LOW,0.0
1710,56.99,traffic10,3,0,0.606,1,LOW,0.0
1715,57.16,traffic10,2,0,0.3783,1,LOW,0.0
1720,57.33,traffic10,4,0,1.1084,2,LOW,0.0
1725,57.49,traffic10,4,0,1.1396,0,LOW,0.0
1730,57.66,traffic10,4,0,2.299,0,LOW,0.0
1735,57.83,traffic10,3,0,1.0887,1,LOW,0.0
1740,57.99,traffic10,4,0,0.8934,1,LOW,0.0
1745,58.16,traffic10,7,0,2.5162,3,MEDIUM,0.0
1750,58.33,traffic10,7,0,3.1876,0,MEDIUM,0.0
1755,58.49,traffic10,4,0,1.4273,3,LOW,0.0
1760,58.66,traffic10,5,0,1.539,1,LOW,0.0
1765,58.83,traffic10,5,0,1.6153,0,LOW,0.0
1770,58.99,traffic10,6,0,2.3843,1,MEDIUM,0.0
1775,59.16,traffic10,6,0,2.3611,0,MEDIUM,0.0
1780,59.33,traffic10,5,0,2.8439,1,LOW,0.0
1785,59.49,traffic10,6,0,3.5491,1,MEDIUM,0.0
1790,59.66,traffic10,6,0,3.5387,0,MEDIUM,0.0
1795,59.83,traffic10,6,0,2.8874,0,MEDIUM,0.0
1800,59.99,traffic10,4,0,1.8267,2,LOW,0.0
1805,60.16,traffic10,6,0,2.7669,2,MEDIUM,0.0
1810,60.33,traffic10,4,0,1.5388,2,LOW,0.0
1815,60.49,traffic10,4,0,1.761,0,LOW,0.0
1820,60.66,traffic10,5,0,2.7799,1,LOW,0.0
1825,60.83,traffic10,5,0,2.818,0,LOW,0.0
1830,60.99,traffic10,3,0,1.2425,2,LOW,0.0
1835,61.16,traffic10,5,0,1.6791,2,LOW,0.0
1840,61.33,traffic10,3,0,2.0968,2,LOW,0.0
1845,61.49,traffic10,5,0,2.6677,2,LOW,0.0
1850,61.66,traffic10,3,0,2.1493,2,LOW,0.0
1855,61.83,traffic10,4,2,2.5113,1,LOW,0.5
1860,61.99,traffic10,3,0,1.2226,1,LOW,0.0
1865,62.16,traffic10,5,0,2.6948,2,LOW,0.0
1870,62.33,traffic10,6,2,4.5057,1,MEDIUM,0.3333
1875,62.49,traffic10,4,0,3.4385,2,LOW,0.0
1880,62.66,traffic10,6,0,4.2994,2,MEDIUM,0.0
1885,62.83,traffic10,4,0,3.0913,2,LOW,0.0
1890,62.99,traffic10,4,0,2.8338,0,LOW,0.0
1895,63.16,traffic10,4,0,2.1273,0,LOW,0.0
1900,63.33,traffic10,5,0,2.635,1,LOW,0.0
1905,63.49,traffic10,5,0,2.6122,0,LOW,0.0
1910,63.66,traffic10,2,0,1.1874,3,LOW,0.0
1915,63.83,traffic10,3,0,2.5124,1,LOW,0.0
1920,63.99,traffic10,4,0,2.4644,1,LOW,0.0
1925,64.16,traffic10,5,0,2.8635,1,LOW,0.0
1930,64.33,traffic10,5,0,2.7105,0,LOW,0.0
1935,64.49,traffic10,3,0,2.1046,2,LOW,0.0
1940,64.66,traffic10,3,0,2.1501,0,LOW,0.0
1945,64.83,traffic10,3,0,2.1977,0,LOW,0.0
1950,64.99,traffic10,4,0,2.5106,1,LOW,0.0
1955,65.16,traffic10,3,0,2.1766,1,LOW,0.0
1960,65.33,traffic10,2,0,1.9576,1,LOW,0.0
1965,65.49,traffic10,4,0,2.306,2,LOW,0.0
1970,65.66,traffic10,3,0,2.1539,1,LOW,0.0
1975,65.83,traffic10,4,0,2.4297,1,LOW,0.0
1980,65.99,traffic10,3,0,2.0864,1,LOW,0.0
1985,66.16,traffic10,3,0,2.2691,0,LOW,0.0
1990,66.33,traffic10,2,0,1.7213,1,LOW,0.0
1995,66.49,traffic10,4,0,2.8953,2,LOW,0.0
2000,66.66,traffic10,2,0,1.725,2,LOW,0.0
2005,66.83,traffic10,4,0,2.9642,2,LOW,0.0
2010,66.99,traffic10,2,0,1.6942,2,LOW,0.0
2015,67.16,traffic10,2,0,1.7186,0,LOW,0.0
2020,67.33,traffic10,2,0,1.9027,0,LOW,0.0
2025,67.49,traffic10,2,0,0.6529,0,LOW,0.0
2030,67.66,traffic10,4,0,1.2271,2,LOW,0.0
2035,67.83,traffic10,1,1,0.3131,3,LOW,1.0
2040,67.99,traffic10,1,1,0.3212,0,LOW,1.0
2045,68.16,traffic10,2,0,0.8621,1,LOW,0.0
2050,68.33,traffic10,1,1,0.5062,1,LOW,1.0
2055,68.49,traffic10,2,0,1.5281,1,LOW,0.0
2060,68.66,traffic10,1,1,0.3141,1,LOW,1.0
2065,68.83,traffic10,1,1,0.2943,0,LOW,1.0
2070,68.99,traffic10,1,1,0.2819,0,LOW,1.0
2075,69.16,traffic10,1,1,0.2739,0,LOW,1.0
2080,69.33,traffic10,1,1,0.2761,0,LOW,1.0
2085,69.49,traffic10,1,1,0.2756,0,LOW,1.0
2090,69.66,traffic10,3,0,1.6033,2,LOW,0.0
2095,69.83,traffic10,1,1,0.2812,2,LOW,1.0
2100,69.99,traffic10,2,0,1.4731,1,LOW,0.0
2105,70.16,traffic10,2,0,1.6243,0,LOW,0.0
2110,70.33,traffic10,2,0,1.4336,0,LOW,0.0
2115,70.49,traffic10,2,0,1.5227,0,LOW,0.0
2120,70.66,traffic10,3,0,1.7721,1,LOW,0.0
2125,70.83,traffic10,2,0,1.4495,1,LOW,0.0
2130,70.99,traffic10,2,0,1.881,0,LOW,0.0
2135,71.16,traffic10,2,0,1.4617,0,LOW,0.0
2140,71.33,traffic10,2,0,1.4821,0,LOW,0.0
2145,71.49,traffic10,3,0,1.806,1,LOW,0.0
2150,71.66,traffic10,2,0,1.5047,1,LOW,0.0
2155,71.83,traffic10,3,0,1.8267,1,LOW,0.0
2160,71.99,traffic10,2,0,1.5108,1,LOW,0.0
2165,72.16,traffic10,2,0,1.5066,0,LOW,0.0
2170,72.33,traffic10,2,0,1.5177,0,LOW,0.0
2175,72.49,traffic10,1,1,1.2844,1,LOW,1.0
2180,72.66,traffic10,2,0,1.5323,1,LOW,0.0
2185,72.83,traffic10,2,0,1.5146,0,LOW,0.0
2190,72.99,traffic10,2,0,1.5454,0,LOW,0.0
2195,73.16,traffic10,3,0,1.887,1,LOW,0.0
2200,73.33,traffic10,2,0,1.5589,1,LOW,0.0
2205,73.49,traffic10,2,0,1.5877,0,LOW,0.0
2210,73.66,traffic10,2,0,1.6596,0,LOW,0.0
2215,73.83,traffic10,3,0,1.8544,1,LOW,0.0
2220,73.99,traffic10,5,0,2.3958,2,LOW,0.0
2225,74.16,traffic10,5,2,2.5618,0,LOW,0.4
2230,74.33,traffic10,3,0,2.0337,2,LOW,0.0
2235,74.49,traffic10,5,0,2.6105,2,LOW,0.0
2240,74.66,traffic10,3,0,2.0237,2,LOW,0.0
2245,74.83,traffic10,3,0,2.1591,0,LOW,0.0
2250,74.99,traffic10,3,0,2.0797,0,LOW,0.0
2255,75.16,traffic10,3,0,1.9741,0,LOW,0.0
